time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
17.251835,-2.655,1.512425,1.528747
17.281803,-1.379507,2.982562,0.214665
17.311802,0.151787,3.536521,-1.147313
17.35178,-0.264976,-0.137677,-1.958052
17.381748,-0.252055,-2.604992,-2.326865
17.411747,0.605821,-3.330327,-2.70913
17.451725,2.229012,-2.28679,-5.237957
17.481724,1.31007,-4.486219,-4.237198
17.511692,0.509468,-4.077618,-1.304592
17.55167,2.54139,-1.08586,-0.573433
17.581669,2.427679,-1.971073,-0.714448
17.611637,1.839023,-2.847919,-0.392088
17.651615,0.817272,-1.455403,-0.061907
17.681614,0.643336,-0.450918,0.512879
17.711582,-0.753991,-0.762734,0.906961
17.75156,-2.195393,-0.043287,2.736784
17.781559,-1.853785,1.638657,1.695096
17.811527,-3.726888,0.763587,2.855503
17.851505,-4.340909,3.224501,3.601033
17.881504,-3.103203,6.561349,2.886532
17.911472,-2.836886,4.276815,2.193876
17.95145,-3.231988,1.660633,0.790563
17.981449,-1.505071,2.795514,-0.990717
18.011448,-0.380581,2.125427,-1.859144
18.051426,-0.717205,-1.551414,-2.472972
18.081394,-0.455063,-3.005003,-3.123821
18.111393,0.126713,-3.806333,-3.141316
18.151371,3.273394,-3.982548,-5.952131
18.181339,1.175229,-5.10362,-3.34969
18.211338,-0.057964,-4.062873,0.010455
18.251302,1.731857,-1.835119,0.435069
18.28127,1.579298,-2.240963,0.985089
18.311269,1.559516,-2.565831,1.195632
18.351247,1.127167,-1.623657,0.939243
18.381215,-0.396598,-0.696995,0.470351
18.411214,-1.936122,-1.038002,1.341177
18.451192,-1.988607,0.093452,2.315411
18.481191,-2.232705,2.275287,0.339887
18.511159,-3.314064,2.008892,3.299367
18.551137,-4.52134,5.349071,2.916263
18.581136,-1.704639,5.852349,2.148078
18.611104,-1.951104,3.091543,1.638897
18.651082,-2.736515,1.775213,-0.25625
18.681081,-0.366586,2.629641,-2.218197
18.711049,0.680379,1.483596,-3.132767
18.751027,0.608775,-2.02944,-3.07515
18.781026,1.436455,-4.082739,-3.451577
18.810994,2.604419,-4.175137,-4.183766
18.850972,3.528499,-3.949631,-5.264719
18.880971,0.971315,-5.200131,-1.567555
18.910939,1.590632,-4.160425,0.00098
18.950948,2.306343,-2.822332,-0.184734
18.980916,1.396555,-3.122872,0.568164
19.010915,0.790058,-2.730763,0.744593
19.050893,-0.130606,-1.077431,-0.033881
19.080861,-1.397858,-0.389938,0.075733
19.11086,-2.544966,-0.535045,2.004261
19.150838,-2.654067,0.276573,2.383863
19.180806,-3.585614,-0.297598,0.782642
19.210805,-3.700243,1.24178,3.347782
19.250732,-4.883609,6.872668,2.939938
19.2807,-2.323101,6.842061,2.572904
19.310699,-2.594234,3.774734,2.323223
19.350677,-2.087182,3.076135,0.225354
19.380676,-0.444565,2.081786,-2.148598
19.410644,-0.068732,-0.493342,-2.702085
19.450622,0.209062,-3.587459,-3.180744
19.480621,1.3507,-4.127015,-3.666239
19.510589,2.971007,-3.287086,-5.061784
19.550567,1.407124,-6.057626,-3.306503
19.580566,-0.776339,-5.294162,-0.211019
19.610534,1.445367,-1.465649,-0.090912
19.650512,1.926235,-1.517224,0.258811
19.680511,1.200951,-3.194077,0.889784
19.710479,0.848077,-2.906616,1.478394
19.750457,-0.652903,-0.373077,0.732817
19.780456,-1.177662,0.347867,1.162335
19.810455,-1.999171,-0.054804,2.964051
19.850433,-3.19509,0.244468,1.138024
19.880401,-1.897242,3.195295,2.963701
19.9104,-4.387341,4.687291,3.662879
19.950378,-2.235815,6.51057,1.891162
19.980346,-1.658126,3.400795,1.998696
20.010345,-3.168888,1.390229,1.111172
20.050323,-0.420672,1.893015,-2.418254
20.080291,0.531926,0.808744,-3.185561
20.11029,0.437963,-2.047209,-3.160471
20.150268,1.553935,-4.31823,-3.83767
20.180237,4.056349,-2.658817,-5.953575
20.210235,1.810403,-4.474087,-2.736049
20.250172,0.776415,-5.146722,0.637945
20.280171,3.31811,-3.095081,0.034634
20.310139,3.111166,-3.031695,0.197441
20.350117,1.430781,-2.880362,0.764562
20.380116,0.899516,-1.168775,0.278962
20.410084,0.120779,-0.12768,-0.565052
20.450062,-2.098222,-1.516501,1.360589
20.480061,-1.913741,-0.021152,2.713723
20.51003,-2.591894,1.559346,1.130176
20.550008,-3.335494,1.088729,3.288238
20.580006,-5.001208,3.408767,3.221444
20.610005,-2.964705,6.604064,2.335039
20.649983,-3.143653,2.365615,2.031742
20.679951,-3.664591,1.274624,0.989984
20.70995,-1.180669,2.691553,-1.066405
20.749928,-0.352921,1.364978,-2.775215
20.779896,-0.308645,-1.094492,-2.793325
20.809895,0.626642,-2.559118,-3.135286
20.849873,2.697981,-2.925725,-4.778172
20.879842,2.843713,-3.8441,-4.473439
20.90984,-0.035883,-6.083472,-0.483353
20.949818,2.537595,-3.401125,0.162851
20.979817,3.258883,-2.498631,0.219301
21.009785,2.928264,-3.121895,0.805002
21.049763,2.136759,-2.395725,0.962891
21.079762,1.091053,-0.412579,0.225308
21.11974,-0.998381,-0.523381,-0.325486
21.149708,-2.651738,-0.899418,1.405974
21.179707,-1.942178,1.662099,1.379674
21.219667,-3.056354,1.580976,1.70966
21.249636,-3.950421,2.147715,3.726393
21.279634,-3.963107,5.538043,2.833888
21.319612,-2.057357,3.399415,2.496923
21.349611,-3.141335,1.698506,1.948187
21.379579,-2.19253,3.069085,0.216391
21.409578,-0.232352,2.989959,-1.7843
21.449556,-0.565081,-0.82379,-2.522993
