time_tick,acc_X_value,acc_Y_value,acc_Z_value
39.264238,2.166231,42.724707,3.085488
39.297478,6.738572,48.546566,11.154385
39.330811,-8.219887,38.126479,5.016181
39.364207,-21.186149,27.425512,1.136089
39.39748,-25.804879,16.882717,0.46105
39.430499,-45.891601,1.040467,-6.114112
39.464221,-58.004,-14.974021,-17.127832
39.496779,-40.984061,-22.529943,-19.091746
39.530804,-10.98484,-12.396122,-8.001408
39.563375,-3.559257,-11.907837,-3.203706
39.597471,2.101735,-11.178927,-1.920518
39.630804,7.56894,-11.457712,-2.551412
39.66414,6.887915,-17.185744,-4.238038
39.697584,-0.988392,-22.305329,-8.488496
39.730854,-8.293511,-20.983682,-11.463248
39.764498,-20.725099,-19.033984,-16.087664
39.797555,-54.22387,-22.751564,-25.274544
39.831727,-60.704008,-7.77455,-22.930537
39.864248,-37.223384,15.671058,-9.534351
39.897832,-8.217642,26.723237,-1.178887
39.930876,5.378467,42.867766,4.876864
39.964254,8.531593,48.260898,11.380645
39.997751,-12.806892,34.578894,4.754456
40.030581,-24.781171,26.028894,2.14169
40.064167,-29.22826,18.302978,1.983817
40.097515,-41.199846,15.000957,-2.503826
40.130952,-61.265917,-4.840351,-15.523959
40.164165,-55.255209,-21.891716,-19.194551
40.197525,-15.03747,-17.480391,-6.192973
40.23057,-2.240604,-15.72059,0.316644
40.263637,8.869786,-16.448154,2.169823
40.297558,15.717148,-19.613701,1.476228
40.331109,0.470178,-24.510018,-7.626253
40.364165,-15.726576,-28.360331,-17.943536
40.397909,-21.804174,-20.065922,-20.726895
40.430898,-49.86941,-19.291071,-17.908819
40.464403,-67.253132,-11.799795,-17.229739
40.497523,-59.537541,6.532064,-12.807042
40.530217,-31.756328,23.269628,-6.77673
40.56419,-1.29935,46.198818,5.547114
40.597799,8.32748,56.209482,14.593629
40.630538,-6.759671,44.967706,12.200838
40.664228,-22.64023,29.728068,5.729679
40.697511,-28.67937,19.914783,3.6881
40.730571,-33.726976,10.779979,1.985014
40.764266,-59.24454,2.882123,-5.780258
40.797698,-56.709888,-17.54788,-11.58416
40.830592,-32.8577,-17.280319,-6.428062
40.86424,-10.085037,-15.361597,-2.513702
40.89752,-2.554704,-14.529582,-2.042177
40.930799,4.959766,-17.941591,-5.020371
40.964178,5.466158,-22.151945,-7.295243
40.997803,-3.622407,-22.375811,-12.403904
41.030582,-11.850225,-18.33156,-15.417862
41.063513,-17.681511,-12.042067,-14.544696
41.09718,-40.948895,-15.33526,-16.906211
41.130929,-55.538334,-9.03574,-18.368073
41.164326,-42.192876,3.902389,-12.790432
41.197565,-11.878208,21.786068,-2.205288
41.230855,2.479733,37.083916,5.704389
41.264208,3.696779,39.616623,12.145919
41.297589,-5.989609,34.73976,10.423828
41.330493,-20.390498,25.547942,4.002949
41.364169,-25.541357,18.272302,4.142416
41.39755,-29.677339,9.858926,1.341848
41.430875,-56.229834,-3.826669,-11.043649
41.464257,-55.991004,-26.09773,-22.563014
41.497512,-22.159876,-16.747739,-11.304627
41.530966,-6.094957,-13.166335,-5.860018
41.563998,2.001474,-8.056178,-1.980973
41.59727,4.760292,-7.92928,-1.550151
41.631002,7.106693,-8.684079,-3.513467
41.664236,4.500212,-14.69823,-5.22209
41.698196,-1.394672,-25.593284,-9.021524
41.730845,-6.325707,-25.743974,-13.641451
41.764205,-29.889682,-27.529065,-21.335642
41.797527,-46.479698,-19.53454,-21.180014
41.830998,-51.852478,-2.448757,-13.990718
41.864187,-31.154614,11.132837,-9.37139
41.897608,-4.641625,30.062669,-1.914682
41.930801,4.456367,39.562752,10.280022
41.964164,0.93886,37.893485,9.332632
41.997538,-12.164475,34.506616,0.496665
42.030814,-20.109767,28.698225,1.181132
42.064167,-27.88327,18.883443,0.665313
42.097688,-49.793541,12.972547,-3.153725
42.130847,-64.621361,-3.854204,-15.560472
42.164207,-47.091737,-16.269181,-13.527573
42.197582,-18.404586,-14.196028,-3.862883
42.230948,-6.222154,-12.222686,-3.666103
42.263501,-0.421245,-8.643377,-4.894821
42.297518,4.791717,-9.307342,-6.317476
42.330875,1.430138,-23.878675,-13.200603
42.364227,-6.394093,-27.854837,-14.532724
42.397032,-7.251996,-24.642901,-15.476672
42.429911,-24.55521,-20.41025,-19.259347
42.464224,-62.767135,-10.81305,-19.608464
42.497658,-61.222222,3.735986,-14.271597
42.530914,-39.071175,19.420662,-9.792485
42.564981,-3.72596,34.560188,-1.871584
42.597523,8.429686,43.170194,9.240901
42.631303,10.832354,45.672075,10.128583
42.66429,-8.367585,39.449921,2.280409
42.697579,-17.239915,30.50651,0.260828
42.730853,-23.493943,22.82429,0.178225
42.764975,-38.586481,16.090657,0.22641
42.797525,-61.775003,4.151844,-12.4057
42.831133,-51.572496,-7.110135,-14.482444
42.863639,-23.502173,-7.850269,-8.74678
42.897672,-11.694896,-11.388876,-5.783251
42.931008,-3.583051,-18.802187,-5.031744
42.964248,5.034288,-22.258341,-6.235472
42.997622,-3.363375,-30.50262,-9.308839
43.030268,-10.497303,-26.491291,-9.122384
43.064157,-15.563914,-17.246499,-12.074689
43.097587,-38.094904,-13.740515,-16.276214
43.130558,-74.941786,-2.95889,-19.737905
43.164266,-64.0813,15.244426,-16.463567
43.197569,-31.786407,30.059527,-12.142927
43.230639,-0.036064,46.563797,1.47533
43.264306,18.362985,54.534978,14.694788
43.297069,9.439327,49.736078,10.552671
43.330832,-18.676936,39.009522,2.965923
43.364188,-30.155897,30.240595,4.576231
43.397647,-37.500074,27.336774,4.028538
43.430891,-57.343476,32.524446,0.732353
43.464298,-70.099341,-4.683824,-10.124542
43.497504,-35.242859,-15.043605,-7.018553
43.5302,-13.947321,-14.280426,-4.488839
43.56539,-4.286821,-26.369631,-8.132645
43.597492,-2.108319,-30.327837,-12.373227
43.630837,-6.334985,-25.865783,-18.848277
43.664009,-17.239765,-27.318667,-15.921112
43.697485,-21.417347,-21.693289,-11.605858
43.730853,-34.543727,-11.16097,-13.834939
43.764135,-67.928021,-10.224354,-21.399091
43.797476,-75.081254,4.406536,-21.511174
43.830854,-40.518671,23.606624,-13.913203
43.864284,-17.243357,36.515423,-3.511521
43.897492,2.087519,48.93459,8.639037
43.931316,6.499592,57.470972,12.607718
43.964181,-11.782736,49.637014,4.691007
43.996871,-27.628278,36.220327,0.330861
44.030557,-43.904492,18.742629,0.069734
44.064263,-54.541861,7.907582,-5.611461
44.097506,-65.826137,1.807836,-12.067955
44.129992,-42.393248,-16.046512,-11.891975
44.164252,-19.789831,-12.766189,-6.376436
44.197201,-8.236049,-12.161632,-6.080292
44.230777,-4.085851,-19.548157,-9.588821
44.264282,1.851083,-24.536655,-14.294493
44.297529,-4.446491,-37.929399,-17.892658
44.331043,-13.748745,-39.628894,-16.072251
44.364472,-23.052496,-18.384983,-17.447769
44.397531,-47.300938,-9.293276,-16.247633
44.430518,-77.691475,-4.884645,-15.472931
44.464219,-50.716389,18.448431,-15.992491
44.497528,-19.508801,32.112778,-8.140576
44.530064,-6.148978,37.3425,1.458719
44.56376,2.535849,42.618162,6.608233
44.597616,2.765551,42.870759,6.866816
44.630627,-11.758195,34.316121,1.728975
44.664238,-18.29819,23.722896,0.049831
44.697659,-31.735378,13.971563,-0.371414
44.730659,-60.955109,4.875666,-10.84627
44.764278,-69.800653,-17.761271,-24.036249
44.797524,-25.336646,-14.464188,-11.687114
44.830628,-7.92928,-13.065625,-3.768458
44.86419,4.214544,-12.918376,0.727115
44.897595,7.69045,-9.795328,0.219676
44.931121,3.401983,-13.684099,-4.53882
44.964883,-4.111141,-21.685059,-8.890138
44.997682,-6.556905,-24.286302,-9.041576
45.031591,-22.218237,-24.886819,-15.973038
45.064204,-51.917723,-16.880473,-24.539049
45.097567,-65.477917,-2.364059,-24.61417
45.130867,-41.654461,18.759988,-14.174928
45.164654,-19.737605,24.514358,-7.191541
45.197526,-3.645601,37.701343,2.191371
45.231136,12.221639,51.029891,17.92079
45.264208,-2.328893,48.306389,7.797146
45.297544,-20.995055,39.569635,3.133224
45.330844,-27.470105,25.598072,5.089057
45.364555,-36.2109,16.778266,1.318953
45.397529,-65.978922,18.396954,-11.614388
45.431408,-71.784021,-13.047967,-23.938233
45.464193,-25.220972,-12.057032,-10.29334
45.497643,-7.647054,-12.982423,-3.04703
45.530498,1.297255,-14.751652,-0.042349
45.564193,8.802896,-15.07503,-0.530784
45.597588,7.983451,-15.613446,-5.732073
45.630577,-5.66204,-21.81854,-14.895758
45.664199,-15.821001,-24.047771,-16.25272
45.697547,-17.609533,-15.46081,-12.618342
45.730619,-35.59871,-8.443903,-16.30719
45.764413,-60.34711,0.827974,-22.763386
45.797491,-46.908126,17.494158,-16.608422
45.830092,-21.767961,20.455443,-9.01494
45.864221,-2.390845,25.770311,1.309226
45.897657,6.561095,32.184457,6.384666
45.930855,11.092732,36.650251,9.043073
45.964184,-5.426502,32.416403,3.680618
45.997605,-14.443986,25.26766,0.219676
46.030591,-22.199382,13.767151,2.769891
46.064189,-49.409258,11.788123,-2.084077
46.097584,-57.661917,-9.541983,-14.831711
46.13061,-39.917406,-13.55825,-10.079799
46.164328,-11.746822,-12.351379,-3.258326
46.19755,-3.19338,-9.669927,-4.487792
46.23109,2.169823,-10.267302,-6.60509
46.263748,4.486445,-14.140361,-9.923572
46.297666,-4.624416,-26.608162,-15.907793
46.330989,-9.743851,-27.389897,-14.037406
46.36427,-13.13057,-18.214091,-10.648143
46.397657,-34.582635,-12.803301,-13.773286
46.430844,-54.820496,-6.476397,-16.85204
46.464487,-39.850964,3.831009,-19.632706
46.497529,-11.213794,21.307809,-7.655883
46.530157,5.812731,29.053178,2.210975
46.564204,14.261272,38.305901,9.560089
46.597553,-3.08893,36.3366,5.858671
46.630936,-19.760201,29.813664,-1.602227
46.664282,-22.400352,23.027805,-0.707362
46.697547,-37.985815,19.381754,-0.69165
46.731132,-56.419581,4.379899,-12.783698
46.763343,-55.279451,-13.319868,-16.969211
46.797529,-18.128794,-15.265526,-5.7837
46.831042,-5.961027,-13.571119,-3.103894
46.863315,0.715144,-13.328099,-1.890439
46.897592,4.523856,-13.724054,-0.788768
46.930734,4.633395,-16.130462,-5.547114
46.964222,-5.322051,-24.30396,-12.64004
46.997661,-9.558743,-26.929745,-13.686942
47.030687,-18.886736,-16.214412,-16.636255
47.064665,-38.05465,-8.552244,-21.383229
47.097542,-58.589104,-2.022424,-24.063633
47.131391,-38.82576,16.182239,-15.258792
47.164319,-16.126272,21.461941,-7.957264
47.197772,-2.729936,27.877433,-0.024841
47.230514,5.369339,33.220884,6.904226
47.264853,0.091881,31.375487,7.325621
47.297125,-8.212555,26.083215,2.573859
47.33068,-9.65212,21.559059,1.641882
47.364169,-13.191924,13.23113,2.978942
47.398388,-35.538404,8.203726,-0.799991
47.430952,-60.479693,-6.278868,-18.121611
47.464471,-54.284326,-16.408199,-20.655665
47.497522,-11.622917,-11.240729,-7.192139
47.530149,-2.387254,-10.882783,0.531232
47.564343,5.232266,-8.880411,4.283679
47.597218,10.200711,-8.747678,3.439543
47.630862,10.458396,-14.812706,-2.347898
47.664244,-0.056415,-23.794575,-9.866708
47.697237,-8.346186,-23.453988,-12.942618
47.730669,-26.341049,-24.290342,-18.80937
47.764186,-56.589725,-18.538068,-25.331857
47.797644,-60.309699,-4.466543,-20.105428
47.831026,-38.397632,16.503821,-10.936655
47.864542,-11.107996,31.346007,-5.623732
47.897616,6.250736,44.346837,8.683631
47.930875,7.421243,40.986754,10.485182
47.963815,-6.18609,34.840918,4.212599
47.99754,-15.222878,27.201646,2.222497
48.0306,-20.500036,18.856358,1.89837
48.063795,-40.469588,14.92853,-0.792958
48.09751,-63.527022,2.052353,-12.458972
48.130927,-54.442049,-14.170439,-16.943772
48.16419,-18.850522,-10.226,-5.128413
48.196866,-6.535805,-10.548631,-1.328979
48.231267,0.122408,-9.75672,1.126362
48.264179,4.386184,-11.514426,2.134058
48.297527,7.822735,-14.552028,1.483261
48.331303,4.802192,-21.210391,-4.53493
48.363498,-3.753494,-23.39009,-8.062762
48.397572,-15.663875,-19.631209,-14.021993
48.430983,-45.878582,-19.786239,-22.557627
48.464355,-65.422699,-6.694128,-21.940948
48.497775,-40.268767,14.347915,-11.453222
48.53101,-16.187626,21.805821,-3.777138
48.564621,-1.293364,29.778348,4.066547
48.597513,5.654708,35.464181,10.682112
48.63097,-0.097268,32.888976,7.76168
48.664194,-9.284447,27.646385,2.432745
48.697461,-13.252978,18.471626,1.204775
48.730918,-16.038132,12.298406,1.782696
48.76489,-41.720454,9.931204,-2.291782
48.797229,-60.935057,-11.643119,-14.574475
48.834073,-41.9316,-16.427204,-15.229013
48.863694,-13.238014,-13.081038,-6.808754
48.897514,-0.656035,-11.242525,0.960708
48.930991,7.198125,-11.292506,4.687416
48.964249,10.495657,-13.744555,3.091923
48.99752,5.986017,-19.58467,-2.592564
49.031051,-3.755739,-25.829121,-10.769055
49.064155,-17.741817,-22.384041,-17.1835
49.097594,-42.402975,-21.631187,-19.896526
49.130823,-61.870774,-13.197909,-20.479685
49.163559,-37.249272,9.469256,-12.448647
49.19751,-13.750541,21.623555,-3.872311
49.230216,1.417119,34.441521,3.758133
49.264261,5.748534,36.796303,8.163023
49.297554,-4.871476,32.077761,4.830025
49.330843,-14.891269,27.612266,2.332185
49.363861,-19.695855,20.538943,4.074329
49.39751,-24.058396,9.521332,4.680233
49.430554,-46.449171,3.98978,0.011523
49.464212,-63.194665,-13.186088,-15.11274
49.49748,-31.980942,-17.564341,-13.131468
49.530021,-7.08305,-11.37047,-5.244237
49.56417,3.59996,-10.390458,-0.481551
49.597505,8.103614,-7.794602,3.290349
49.631287,7.312901,-10.189787,1.812326
49.664,5.533796,-17.152673,-4.003098
49.69765,-1.587712,-18.34862,-11.052179
49.731045,-2.579545,-17.164794,-14.545145
49.764206,-14.789512,-11.755052,-20.671826
49.797527,-42.098152,-16.481674,-29.39601
49.830863,-54.575381,0.329514,-20.365507
49.863299,-31.678065,12.780854,-9.888107
49.897506,-10.620609,19.824548,-3.921693
49.931172,5.803602,35.466875,6.226942
49.964222,6.396039,37.781253,9.2204
49.997667,-5.887103,34.053796,4.588053
50.030847,-11.688012,30.821658,1.618837
50.06424,-15.954781,22.346331,-0.249156
50.097554,-24.104037,16.604082,-3.098208
50.130951,-50.789564,13.704002,-10.309651
50.164166,-58.634297,-16.743549,-23.96442
50.19772,-30.156645,-15.482658,-12.988409
50.230888,-11.193442,-13.832695,-6.187586
50.26424,3.145495,-15.873226,0.393262
50.297612,11.899607,-15.331219,-0.022446
50.331062,13.489115,-14.322626,-5.426203
50.366403,-0.162662,-23.296414,-11.459058
50.397794,-9.252274,-27.987421,-15.618983
50.431001,-25.133281,-25.41461,-19.577338
50.464878,-57.052271,-22.366682,-22.812469
50.497517,-62.363698,-2.554555,-16.947962
50.531622,-41.728684,17.454054,-11.524153
50.564438,-15.271512,28.991525,-1.904955
50.598036,5.206976,44.590306,6.620054
50.63072,8.789129,50.415607,10.971522
50.663764,-8.283785,44.977582,3.586493
50.697497,-25.202117,36.752757,-1.721941
50.730933,-35.612178,20.9973,-1.228718
50.764177,-45.825609,10.842978,-3.183055
50.796722,-63.663646,0.33954,-9.464168
50.830857,-46.822231,-19.431137,-15.214348
50.86417,-20.06682,-13.006366,-7.5857
50.897523,-8.505406,-14.645256,-4.066996
50.930551,-3.454956,-16.481674,-0.159669
50.964225,3.834152,-18.04664,-3.72581
50.998731,3.884731,-21.365272,-6.497048
51.03086,-4.725724,-26.350178,-8.710417
51.064194,-11.30762,-21.3114,-8.186517
51.097276,-19.085312,-18.85546,-8.495679
51.131165,-35.410759,-25.214088,-11.822691
51.164362,-61.874515,-26.108953,-12.200539
51.197046,-50.46858,-6.880283,-6.769997
51.230868,-27.576053,18.068338,-1.604921
51.264163,-7.548439,36.963604,1.818461
51.296839,-2.780665,47.087398,8.911237
51.330624,-7.546045,39.561255,5.643335
51.364089,-19.340303,32.444686,1.120826
51.39753,-30.655405,19.91149,1.762046
51.430983,-35.070171,7.793405,1.444354
51.46424,-61.144707,-3.244708,-0.745671
51.497569,-60.226049,-29.868882,-16.051451
51.530919,-27.531459,-20.480134,-8.568705
51.564208,-6.441231,-14.021544,-1.173201
51.59766,2.515797,-9.268585,-1.459468
51.630472,7.990484,-6.654622,-6.792593
51.664188,7.501451,-9.297466,-9.846955
51.697688,3.568984,-19.301845,-11.373463
51.730092,-2.993308,-24.950417,-9.432893
51.764177,-4.352664,-18.994927,-11.4414
51.797663,-15.979622,-17.244105,-14.534969
51.836093,-56.346256,-27.923524,-22.442551
51.86417,-51.360452,-9.933,-15.215246
51.897528,-29.003646,10.044783,-3.687053
51.930664,-9.91594,25.840194,0.049382
51.964718,3.492068,47.957871,6.213026
51.997519,-4.390075,45.729089,3.195176
52.031135,-15.72044,37.634303,-0.825131
52.064192,-27.325101,23.1345,0.023793
52.097668,-35.816441,12.53529,-1.098529
52.131323,-58.689365,6.375987,-7.462843
52.164435,-55.57754,-12.58557,-22.971838
52.196758,-26.50835,-15.450784,-10.22615
52.230003,-10.217471,-14.315892,-4.747123
52.264203,-4.701931,-14.755692,-0.426183
52.297533,2.324853,-12.989307,-1.965859
52.330753,4.484949,-11.201373,-9.048909
52.364173,-6.523535,-25.610193,-16.308537
52.397499,-4.636238,-41.269579,-6.960342
52.430931,-7.890523,-32.094222,-9.259457
52.464247,-26.9694,-17.939795,-16.66364
52.497583,-60.117258,-21.471518,-27.419227
52.530324,-76.526505,-3.324917,-19.815569
52.564286,-35.680415,16.414335,-10.789406
52.597504,-14.197674,38.88891,-1.253709
52.630388,4.711059,48.717608,11.112485
52.664378,3.938303,45.450753,7.149192
52.704652,-11.709112,32.843634,-0.040853
52.731423,-22.114235,21.679672,1.044208
52.764183,-31.944429,9.4091,2.319615
52.797502,-48.149115,3.504787,-0.583757
52.830634,-62.156293,-5.558787,-11.980414
52.864264,-37.509351,-12.028749,-13.765206
52.89758,-13.798277,-10.381031,-6.552116
52.930573,-5.039675,-11.493327,-4.083606
52.96419,0.944247,-11.036018,-4.253601
52.997589,2.634763,-9.826603,-5.07544
53.030636,2.274274,-16.871943,-9.330537
53.064223,-4.037965,-24.20325,-11.617231
53.097524,-0.820941,-19.725335,-7.161313
53.130591,-9.26649,-16.192714,-9.827202
53.164187,-38.879931,-21.71813,-17.791649
53.197699,-68.844435,-12.647523,-19.291669
53.230934,-50.236484,7.297638,-11.744727
53.264469,-25.071928,17.619409,-6.6639
53.296861,0.735645,39.044688,5.551155
53.330887,11.125803,52.896986,13.043328
53.364198,4.705822,50.832961,8.400207
53.397741,-17.231984,43.571387,2.120141
53.430589,-32.14525,28.084689,-3.424728
53.46435,-46.964691,16.08512,-4.584312
53.497996,-63.11326,5.274166,-9.468059
53.531086,-50.730904,-14.720077,-18.538965
53.564224,-28.706755,-14.965342,-9.377974
53.597509,-11.413567,-12.866151,-4.188057
53.630608,-3.35694,-11.655988,-3.481742
53.664182,2.250181,-10.514063,-3.652036
53.697527,4.544956,-9.895589,-5.608169
53.730921,2.664542,-17.999951,-10.138459
53.764194,-0.850421,-23.439473,-10.715931
53.797536,0.291205,-21.92763,-10.407517
53.830852,-12.717555,-18.518464,-14.654833
53.864198,-61.018408,-25.519959,-25.994027
53.896656,-71.936956,-6.037195,-19.722192
53.931027,-41.161537,16.792483,-9.645086
53.964182,-5.383106,35.169534,0.631793
53.998622,7.838597,44.805792,9.767195
54.030908,3.450317,44.189413,9.830344
54.064172,-9.893194,39.85291,4.262579
54.097487,-20.602242,31.161049,1.138184
54.130456,-29.378053,18.833313,0.971482
54.164157,-46.928926,5.076188,-5.617447
54.197595,-60.427318,-10.189488,-19.523017
54.23084,-38.088021,-18.643267,-17.794791
54.264188,-12.972547,-11.229057,-6.957499
54.29752,-2.733528,-10.704259,-3.514065
54.330663,-0.675488,-13.300564,-2.095749
54.364285,2.291782,-15.109299,-3.054362
54.397261,3.337636,-16.171015,-5.334472
54.432157,-8.950893,-23.899176,-10.161355
54.464178,-10.641409,-23.899924,-9.207082
54.497522,-14.721574,-16.969061,-9.130913
54.530872,-49.513559,-19.914334,-13.949566
54.564266,-64.813353,-10.619112,-16.945268
54.597499,-49.542889,9.340713,-14.235683
54.630865,-15.36025,26.92735,-5.492644
54.664183,3.028773,42.345363,5.145622
54.697743,10.271941,50.201917,12.965215
54.730861,-2.475244,43.914518,8.086705
54.76429,-24.612823,31.640205,2.195112
54.797523,-27.532506,20.718066,-0.095921
54.830964,-43.000499,7.42663,-4.853669
54.863832,-54.219381,-8.921114,-19.787137
54.897476,-40.698692,-17.507925,-19.090549
54.930626,-16.92327,-12.627919,-8.894178
54.964173,-3.843878,-10.648891,-3.27329
54.997503,1.34544,-12.309629,-0.771709
55.030472,6.069368,-15.310868,-0.380542
55.064372,5.351681,-16.051301,-2.044871
55.097593,-6.034651,-22.738246,-9.850846
55.130903,-9.206184,-18.642219,-12.355719
55.164159,-16.639099,-15.206118,-14.163256
55.197497,-56.949167,-18.572934,-21.552625
55.230804,-64.023238,-9.487812,-18.913971
55.264149,-42.454452,9.657507,-9.197205
55.297634,-11.365232,24.140999,3.192183
55.330924,1.723139,35.13377,12.495186
55.364303,4.852771,40.096528,16.667381
55.397507,-4.456217,40.495776,12.911044
55.430569,-16.674564,35.943787,4.880455
55.464164,-23.220994,26.563269,3.446576
55.497542,-29.117674,16.597498,2.864914
55.530526,-56.870156,8.443304,-5.446854
55.565037,-66.010048,-6.158555,-16.689079
55.597132,-42.622052,-15.436568,-15.384791
55.630938,-11.787225,-13.291586,-5.812282
55.664229,-3.139359,-14.722023,-4.53493
55.69753,2.051904,-14.047732,-7.19603
55.730995,2.515498,-15.145213,-10.36861
55.764219,1.488947,-30.07913,-12.12063
55.797695,-4.709413,-27.686339,-13.876091
55.830956,-14.198871,-21.38293,-15.495976
55.864157,-58.944955,-27.985775,-23.51175
55.897621,-75.746117,-17.794641,-19.583024
55.930558,-57.083397,1.809183,-11.272753
55.964169,-25.991334,24.905674,-4.39217
55.997632,-5.151309,47.55578,4.04021
56.030629,1.251314,45.592166,8.715654
56.0642,-5.570908,38.246792,4.759095
56.0972,-18.492426,27.684394,-0.425435
56.130977,-24.833247,19.303192,0.163859
56.164188,-28.323968,11.449631,0.459404
56.197635,-59.834882,8.585165,-8.299796
56.230525,-65.75356,-22.238139,-17.878741
56.264561,-46.881788,-27.163786,-12.290175
56.297437,-17.400183,-21.377094,-4.190152
56.331262,1.604621,-20.657012,0.81735
56.364217,8.526954,-17.577809,-5.495488
56.397566,11.319591,-13.130271,-14.415404
56.430527,-3.190837,-20.785854,-13.65881
56.464275,-8.847041,-19.055832,-11.996576
56.497525,-10.946382,-10.143846,-11.960213
56.53118,-27.216311,-18.980711,-14.735191
56.56419,-50.800937,-31.892204,-21.253788
56.598169,-49.432901,-15.603719,-14.63927
56.63067,-23.708531,10.274335,-3.374
56.664369,-3.468275,36.646061,3.165996
56.699014,-1.222882,45.914796,7.823483
56.731187,-13.375236,37.997786,5.275812
56.764176,-26.281342,26.387738,3.177219
56.797814,-31.52947,17.87889,1.118431
56.830675,-33.613547,8.527104,-1.28244
56.863278,-40.002403,1.28259,-5.564623
56.89755,-56.207537,-13.493454,-16.761357
56.932087,-42.897246,-23.861466,-18.244318
56.964164,-20.816232,-19.331026,-10.930669
56.997521,-4.370771,-14.236581,-2.659305
57.030874,3.441937,-11.834064,-0.204562
57.064246,10.003781,-9.025565,-2.544828
57.097442,12.270572,-11.685618,-7.571783
57.131408,4.64372,-25.411018,-9.555301
57.164195,-6.880732,-32.853361,-13.751588
57.198006,-24.180056,-35.227296,-19.464657
57.230959,-49.801023,-29.734802,-19.920319
57.264179,-59.168971,-20.106924,-15.873825
57.298342,-42.120748,-0.069285,-13.10962
57.331119,-9.566674,40.534084,-2.059386
57.363289,5.419918,56.700161,12.717705
57.397595,-5.810187,49.347904,6.404718
57.43044,-20.380771,36.167952,0.378746
57.464264,-44.016725,27.823113,-0.455663
57.497503,-51.880013,14.469874,1.782397
57.53022,-50.014414,2.80805,-1.707276
57.564173,-54.764829,-5.457927,-7.511926
57.597508,-38.480684,-18.488985,-12.784596
57.630888,-23.18059,-17.613124,-10.066331
57.664175,-8.754861,-15.859908,-4.711807
57.697524,-2.985526,-17.404821,-3.311898
57.730715,2.238808,-18.062353,-4.683076
57.763898,5.87603,-18.023894,-3.777886
57.797528,1.460066,-22.544907,-3.636473
57.830632,-7.287462,-26.68029,-9.779915
57.86423,-17.798382,-21.535416,-14.046684
57.897505,-38.88472,-20.533706,-13.750092
57.930657,-61.240478,-25.392612,-15.392722
57.964408,-57.318785,-11.023597,-18.241176
57.997609,-27.558395,20.678261,-10.899543
58.030934,-4.649257,44.417917,1.926354
58.064192,9.177901,57.669848,12.463761
58.098135,-2.04517,46.998211,12.450443
58.130916,-28.081098,29.394065,4.355208
58.164379,-35.306757,20.281558,0.421843
58.197523,-38.535902,13.488666,-0.933922
58.230559,-49.518647,2.365855,-5.780408
58.264285,-48.986516,-7.217579,-15.050788
58.298023,-37.626073,-13.743059,-13.629629
58.330607,-13.065924,-11.113982,-7.524047
58.364271,-6.0351,-11.605259,-5.237653
58.396763,0.892022,-12.744491,-3.638868
58.430876,5.501473,-12.817816,-3.541899
58.464256,5.686881,-15.840304,-5.427699
58.497763,-2.898285,-25.765972,-8.183973
58.530382,-4.696694,-27.884167,-10.257575
58.56339,-22.466793,-24.449114,-20.649679
58.597723,-52.342708,-21.221166,-26.587062
58.630747,-63.027514,-9.181792,-19.339854
58.664198,-42.480191,13.689786,-10.446873
58.696879,-17.362622,24.518997,-5.505065
58.730911,-4.115331,35.998257,3.335541
58.764188,3.645153,47.132291,10.43146
58.797524,-4.619029,43.10076,4.451129
58.831244,-21.371856,33.486051,2.822266
58.864216,-30.836473,20.241304,4.432723
58.897543,-55.898075,14.08215,2.648231
58.930618,-69.174996,-3.673734,-13.374338
58.964292,-50.07891,-12.797614,-13.373441
58.997076,-14.294343,-10.93426,-4.220829
59.030669,-8.937724,-10.735984,-5.164926
59.064186,-6.272883,-12.063167,-5.990955
59.097519,-0.41496,-14.448176,-6.136109
59.130562,4.801743,-22.750516,-5.228076
59.164166,0.949933,-32.616476,-6.297873
59.197689,-1.379109,-29.262828,-7.28806
59.230959,-14.314994,-16.751929,-13.149575
59.263426,-57.119012,-26.423802,-22.204619
59.29698,-77.235214,-20.644292,-18.217083
59.330838,-48.44451,8.332269,-11.786327
59.364216,-19.153549,29.653546,-2.323207
59.397571,0,46.04693,8.627814
59.43074,7.828571,55.592654,13.595361
59.46408,-9.501579,48.525018,4.489139
59.497598,-29.0023,42.963388,2.519987
59.531658,-36.508539,26.591252,0.10909
59.564079,-46.347563,12.283741,-3.544293
59.597657,-66.77592,8.654899,-13.386609
59.630907,-56.923429,-11.490334,-24.200856
59.664222,-23.944069,-13.951062,-11.204366
59.697503,-10.391655,-14.900098,-5.141582
59.730917,-5.142181,-17.177813,-2.557248
59.764185,1.335863,-19.001063,-2.953952
59.797523,4.583264,-14.837547,-6.76431
59.830924,-2.765252,-20.175311,-9.827052
59.864544,-3.447773,-25.148096,-7.929879
59.897524,-5.708878,-20.236066,-12.299603
59.930543,-45.848504,-30.278006,-29.698439
59.963904,-76.417266,-23.974745,-35.555164
59.997535,-58.591349,10.400484,-18.095274
60.03035,-26.697648,29.172743,-5.039526
60.064222,-6.822072,47.948593,3.077856
60.097508,6.352193,59.766196,12.880217
60.131106,-13.223199,48.248178,3.020842
60.16427,-30.131056,36.565853,-1.617491
60.197872,-42.415695,25.710604,-1.893432
60.2309,-45.152814,15.500316,-2.446213
60.263409,-61.017959,11.025692,-7.0202
60.2976,-61.135728,-5.581532,-17.033557
60.331244,-36.38673,-13.111416,-11.912776
