time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
39.990841,-5.477155,3.3086,4.882446
40.02084,-4.623875,1.835043,2.961259
40.060818,-3.613065,-0.448079,0.45325
40.090817,-2.67695,0.271543,-1.10187
40.120785,-0.994048,1.99475,-1.655297
40.160794,0.642568,1.054331,-0.590656
40.190762,2.255548,-0.052196,-1.186522
40.220761,2.297271,-1.418578,-2.77761
40.260739,1.854497,-3.810981,-1.846314
40.290738,3.263428,-2.309992,-1.396017
40.320736,4.068152,-1.860946,-1.909442
40.360714,3.111913,-2.764739,-0.825369
40.390713,2.95852,-2.515583,-0.983185
40.420712,2.87653,-0.913484,-0.766449
40.46069,1.347776,-0.416752,0.719921
40.490658,0.410189,-0.432052,0.46283
40.520657,-2.612457,-0.904338,0.120448
40.560635,-5.537177,1.232672,2.676425
40.590634,-3.773511,4.570388,4.763294
40.630612,-4.383804,2.484557,3.619607
40.660611,-3.754317,0.397972,1.351177
40.690609,-3.543153,-0.448333,-0.00794
40.720608,-2.415784,1.465198,-1.151717
40.760586,1.018936,2.463491,0.018586
40.790555,1.607974,1.362522,-0.30711
40.820553,1.552961,-1.043687,-1.828015
40.860514,2.518806,-3.538892,-2.996575
40.890513,2.708582,-3.029669,-3.025971
40.930491,3.816007,-4.03432,-3.587839
40.96049,3.224278,-3.679437,-1.857024
40.990489,4.017929,-2.354603,-0.428123
41.020488,3.092013,-1.462789,-0.977935
41.060466,1.858128,-0.020361,0.533858
41.090434,1.501222,-0.29008,0.848257
41.120433,-3.370934,-1.065052,0.140788
41.160411,-4.555052,2.211044,3.739937
41.190409,-4.179571,4.07631,6.289255
41.220408,-3.787334,3.10853,6.027654
41.260386,-3.483563,0.101584,1.30176
41.290385,-4.080013,-2.018325,-0.534021
41.320353,-3.08912,0.168282,-1.006012
41.360362,0.365458,2.334481,-0.152828
41.39033,1.959732,1.186203,-0.813345
41.420329,1.691459,-1.189303,-2.574366
41.460307,2.763601,-3.84735,-3.383894
41.490306,3.841164,-2.917777,-2.188278
41.520304,4.611375,-2.838747,-3.302482
41.560282,3.332704,-3.125368,-2.407909
41.590281,3.223639,-2.769408,-0.81102
41.620249,2.138653,-2.135989,-1.183082
41.660258,1.588646,0.209615,0.500564
41.690226,1.518088,-0.142515,0.758525
41.720225,-3.064461,-1.235383,-0.026037
41.760203,-4.989787,2.362154,3.540681
41.790202,-5.38359,3.974605,5.988421
41.820201,-4.129719,3.9504,6.048853
41.86014,-3.083917,0.928827,2.315231
41.890138,-3.430059,-1.520057,0.270388
41.920107,-2.544623,0.397551,-0.66941
41.960115,0.521833,2.038203,-0.284812
41.990084,1.160524,1.250346,-0.801929
42.020082,1.501052,-0.695411,-2.110869
42.06006,1.677924,-3.403097,-3.900672
42.090059,1.934285,-3.507783,-2.553031
42.120058,5.55846,-2.624325,-1.869323
42.160036,2.861767,-3.414834,-4.680486
42.190035,2.476645,-2.773058,-2.316199
42.220003,2.544495,-0.491421,-1.009902
42.260011,0.895414,0.5339,0.20011
42.28998,0.765485,0.894442,1.848281
42.319979,-0.526522,0.728436,1.612416
42.359957,-4.568807,3.250125,4.107709
42.389955,-4.263996,4.446048,6.482159
42.429933,-4.685753,2.115618,5.359523
42.459932,-4.564857,0.229043,2.80228
42.489931,-3.297527,-0.985136,2.100334
42.519899,-2.076824,1.062834,0.862233
42.559908,-0.430716,1.419937,0.588035
42.589876,0.061371,-0.34052,0.122742
42.619875,1.115835,-1.28701,-1.874972
42.659853,1.958289,-2.800159,-3.376599
42.689852,3.820753,-1.57471,-3.14009
42.71985,4.159077,-2.807567,-3.660745
42.759828,4.143539,-4.342419,-6.289198
42.789827,3.056919,-3.786976,-2.00676
42.819795,3.671775,-1.398289,-0.538961
42.859773,1.843107,-1.020906,-0.288446
42.889741,1.40138,-0.136339,1.072729
42.92975,-1.724227,0.431293,0.258066
42.959718,-3.681204,2.682744,2.648888
42.989717,-4.340368,3.60554,4.487786
43.019716,-4.762665,3.268621,5.189187
43.059694,-3.699585,1.905362,3.83135
43.089692,-3.363161,0.752753,2.449298
43.119661,-3.048998,0.9985,1.975313
43.159669,-0.738417,1.539604,1.325918
43.189637,0.295593,0.432175,0.224463
43.219636,1.086711,-0.718118,-1.632665
43.259614,2.008766,-2.072717,-3.797259
43.289613,2.791506,-2.401732,-3.752202
43.319612,4.547637,-2.849541,-4.570326
43.35959,3.156968,-3.166133,-4.990119
43.389589,4.128857,-2.464836,-3.030603
43.419557,3.152703,-2.258628,-2.152061
43.459565,1.755436,-0.99745,-0.364937
43.489534,1.292337,0.098012,1.45025
43.529542,-0.579688,-0.27612,0.809553
43.559511,-4.402534,0.197923,1.490668
43.589509,-4.043068,2.161237,4.98015
43.619508,-5.110586,2.494961,5.238506
43.659486,-5.001224,1.272235,5.800654
43.689485,-4.539272,0.192248,4.109092
43.729463,-2.750105,1.310214,2.413995
43.759462,-0.139702,2.144637,1.198605
43.78943,0.814353,1.422356,0.169378
43.819429,1.035238,0.590759,-1.460838
43.859358,2.372186,-1.56763,-3.636651
43.889357,2.203061,-2.401919,-4.814549
43.919355,6.143003,-1.472614,-4.295069
43.959333,2.257824,-4.088743,-7.068917
43.989332,2.633392,-5.105855,-3.42069
44.0193,4.067044,-1.068767,-1.723361
44.059309,2.858847,0.240343,-1.40539
44.089277,0.841109,-1.362552,0.238068
44.119276,0.392642,-0.688403,1.224319
44.159254,-0.333061,0.54606,1.267105
44.189253,-3.957515,0.605397,2.515562
44.229231,-3.700686,3.027468,5.141372
44.25923,-4.726844,2.176864,7.087309
44.289228,-4.15533,1.494735,4.217752
44.329206,-4.251562,0.480424,1.925055
44.359175,-3.327914,1.272789,1.370001
44.389173,-1.519209,1.590901,1.104793
44.429151,0.243134,0.21792,0.13569
44.45915,0.948141,-0.899258,-1.309472
44.489149,2.249106,-0.55751,-2.945921
44.529127,2.268484,-2.771424,-2.855862
44.559126,3.30262,-2.784776,-4.603377
44.599104,2.578241,-2.421029,-5.391424
44.629103,3.127553,-2.857896,-1.391164
44.659071,2.781436,-2.411066,-1.823526
44.68907,2.46979,-1.493704,-1.56626
44.729048,1.286225,-0.932306,0.411584
44.759046,0.390807,0.078031,0.898591
44.789045,-0.294799,1.460088,1.114986
44.829012,-4.166939,1.690559,2.998207
44.859011,-4.182366,3.197316,2.919818
44.888979,-4.159832,3.507743,4.933388
44.928988,-4.430731,0.827156,3.535201
44.958956,-4.597763,0.054922,2.892299
44.988955,-3.391305,0.879458,2.179703
45.028933,-1.580675,0.719373,0.977254
45.058932,-0.243201,0.82441,-0.213889
45.088931,0.99198,0.105239,-1.469766
45.128909,2.025833,-1.99174,-2.832618
45.158907,2.080672,-2.671837,-4.560115
45.188876,4.164308,-2.432509,-4.561722
45.228884,4.195616,-2.126256,-3.932714
45.258852,3.027552,-2.175019,-2.150926
45.288851,2.951808,-1.777778,-1.52094
45.328829,1.915861,-0.236865,-1.596061
45.358828,1.460114,0.550509,-0.073013
45.388827,0.258542,-0.125077,1.080046
45.428805,-2.249933,2.037194,1.135371
45.458804,-2.93025,4.332663,4.327328
45.488772,-3.486923,4.395264,5.636624
45.52878,-4.340484,3.294105,5.331725
45.558749,-3.3447,1.325364,3.793189
45.588747,-3.148769,-0.437608,2.965821
45.628725,-2.736162,0.434046,1.567132
45.658724,0.101634,1.520192,1.352341
45.688723,1.369216,1.016064,-0.365062
45.728701,0.955165,-1.804243,-3.352891
45.7587,2.327518,-2.82729,-4.319251
45.788668,2.943362,-1.721872,-3.530929
45.828614,3.554154,-2.520639,-5.072885
45.858613,2.050442,-3.075616,-4.145189
45.888612,2.317796,-3.105689,-1.362421
45.92859,1.855725,-1.660874,-1.425071
45.958588,0.557516,-0.087997,-0.330968
45.988557,0.773066,0.508687,1.339121
46.028565,-3.825503,-0.783536,0.497471
46.058534,-4.739891,2.06736,3.118031
46.088532,-3.846628,5.047031,6.70255
46.12851,-3.088501,4.748598,5.716039
46.158509,-2.614541,0.829995,1.861098
46.188508,-4.109064,-2.799936,0.645332
46.228486,-1.912825,0.305792,0.120315
46.258485,-0.513772,1.260575,0.362486
46.288453,0.205082,0.617171,-0.166823
46.328461,1.33817,-0.875299,-1.769417
46.35843,1.214461,-2.537013,-2.878441
46.388429,2.284074,-3.012556,-3.642418
46.428407,3.70706,-3.335453,-3.999893
46.458405,2.594325,-3.075629,-3.639399
46.488404,2.706206,-1.770565,-1.098295
46.528382,2.718741,-0.926033,-0.392144
46.558381,1.649974,-0.837493,-0.184214
46.588349,1.058372,-0.874153,0.339877
46.628358,-1.391833,-0.997657,0.175181
46.658326,-3.765357,0.531879,0.806232
46.688325,-5.580754,1.848869,3.238461
46.728303,-3.904194,5.360673,5.821582
46.758302,-3.323534,4.411347,4.871858
46.7883,-3.062012,0.516993,2.881396
46.828229,-3.625941,-0.798609,0.177542
46.858228,-1.321074,1.035684,-0.429231
46.888196,0.243298,1.712483,-0.269098
46.928205,1.359799,0.553427,-1.404757
46.958173,1.346295,-1.750264,-2.826391
46.988172,1.552627,-3.141651,-3.434729
47.02815,3.810957,-1.967362,-2.130155
47.058149,3.940155,-2.243495,-2.778411
47.088148,3.549196,-2.414942,-4.079506
47.128126,2.896308,-2.358163,-1.55789
47.158124,2.186517,-2.474581,-1.588285
47.188093,0.717114,-1.967831,-1.127394
47.228071,2.069669,0.660422,1.485467
47.258069,-1.323565,-1.52578,0.740893
47.288068,-4.342544,-0.08836,1.829547
47.328046,-4.416824,4.521647,5.629099
47.358045,-3.785833,4.62515,5.791229
47.388044,-4.281928,1.87248,3.31642
47.428022,-3.417212,-0.262986,0.821983
47.45799,-2.558313,0.349246,-0.0599
47.487989,-2.065324,1.448205,-0.342858
47.527967,0.530415,1.443067,0.008662
47.557966,1.102717,0.615218,-1.405928
47.587964,0.662436,-1.338125,-2.768084
47.627943,1.592689,-2.320685,-2.732821
47.657941,2.539002,-2.127363,-1.961906
47.68791,3.748833,-1.709791,-3.167481
47.727918,3.260542,-1.949544,-2.238172
47.757886,3.282641,-2.266233,-1.122315
47.787885,2.001444,-2.715735,-1.625988
47.827863,1.296783,-0.511542,0.201442
47.857819,1.711059,0.782903,1.385204
47.887818,-1.566153,-0.353281,0.016658
47.927796,-4.105843,1.751796,2.466206
47.957795,-4.100063,3.896822,5.06348
47.987763,-4.004507,3.781807,6.096354
48.027771,-4.417636,0.22341,2.871907
48.05774,-4.231535,-0.922016,1.289032
48.087738,-3.196938,0.351959,0.412957
48.127716,-1.456523,1.488118,-0.132129
48.157715,-0.542121,0.921002,-0.566025
48.187714,0.848131,0.051453,-1.486699
48.227692,1.247805,-2.230647,-3.399323
48.257691,1.795576,-3.981733,-3.389257
48.287659,3.680847,-2.897588,-1.172065
48.327668,4.675337,-2.231855,-3.283911
48.357636,2.863904,-3.732332,-2.821039
48.387635,2.882512,-3.843409,-0.989895
48.427613,2.502493,-0.920923,-0.877388
48.457611,2.008669,0.178097,-0.187401
48.48761,0.523545,0.133699,0.850505
48.527588,-1.775623,0.913165,0.549148
48.557587,-4.127435,2.643369,2.709256
48.587555,-4.68524,3.680333,5.394746
48.627533,-4.457785,3.00359,4.569742
48.657532,-4.389516,0.726463,2.269582
48.687531,-3.741217,-0.059085,1.329991
48.727509,-2.247344,1.226949,0.01821
48.757508,-0.850124,2.087728,-0.509047
48.787506,0.51575,1.645804,-0.627446
48.827484,1.577245,-0.371386,-2.455052
48.85744,1.526285,-2.274381,-3.388806
48.887439,1.962576,-3.103861,-2.23194
48.927417,3.54062,-2.805132,-2.054121
48.957415,3.285885,-2.712668,-3.747283
48.987414,2.537007,-3.449176,-2.453343
49.027392,2.480541,-3.38774,-0.933476
49.057391,1.668809,-2.126289,-0.891481
49.087359,2.044243,0.394228,0.770793
49.127368,0.040303,0.433424,1.202944
49.157336,-2.67606,0.448765,0.639747
49.187335,-3.890601,2.170767,2.757347
49.227313,-3.93621,4.846978,5.481066
49.257312,-4.476024,3.751355,5.045319
49.28731,-3.760423,0.890047,2.291537
49.327288,-3.442244,-0.876466,0.325374
49.357287,-2.434624,0.848017,-0.106985
49.387255,-0.317809,2.39033,0.723083
49.427233,0.687694,1.356052,-0.24436
49.457232,0.827947,-1.160467,-2.187926
49.487231,1.67426,-2.648784,-3.611893
49.527209,1.703962,-3.198572,-2.221265
49.557208,3.304864,-3.658281,-3.460843
49.587176,3.160429,-3.414845,-3.697599
49.627185,3.039928,-3.259493,-0.548199
49.657153,2.078759,-2.50982,-0.768216
49.687152,1.984196,-1.212569,-0.381662
49.72713,1.623512,0.39811,1.234967
49.757128,-0.001045,0.066771,0.397376
49.787127,-3.126534,0.896381,0.754096
49.827105,-4.208495,3.551027,4.8032
49.857046,-3.452261,4.415276,5.854951
49.887014,-4.13265,2.375461,3.988101
49.927023,-3.636785,0.136142,0.557811
49.956991,-2.608482,0.552103,-0.467543
49.98699,-1.589006,1.479118,-1.067869
50.026968,-0.979704,0.797496,-0.73121
50.056967,-0.125475,0.051484,-1.449303
50.086965,0.316771,-2.277508,-2.622605
50.126944,0.933544,-4.183691,-2.694961
50.156912,2.473424,-2.773436,-0.755631
50.186911,4.173306,-2.55074,-1.025922
50.226889,3.062163,-3.411023,-1.768533
50.256887,3.567302,-3.40263,-0.618319
50.286886,3.110388,-2.095448,-0.494366
50.326864,2.469423,-0.051687,-0.167969
50.356863,0.773033,-0.514375,0.968106
50.386831,-0.873801,0.032497,0.715007
50.42684,-4.022309,0.73937,1.464242
50.456808,-4.405846,2.36772,4.140075
50.486807,-4.349048,2.734182,3.741281
50.526785,-4.365,1.295839,2.43372
50.556784,-3.069237,2.035595,1.192192
50.586782,-1.675234,2.299717,0.376081
50.62676,-1.457151,2.22636,-0.56752
50.656729,0.060757,2.198071,-0.456254
50.686727,2.043311,0.127709,-0.93389
50.726705,1.539732,-2.068711,-3.821356
50.756704,2.69659,-3.039561,-2.63436
50.786703,2.526173,-4.571575,-3.368626
50.826681,2.246679,-4.546517,-3.505932
50.85666,3.261354,-3.462405,-0.69831
50.886628,3.306811,-2.962392,-0.544435
50.926637,1.013781,-2.069382,-0.93201
50.956605,2.013977,0.556682,1.338283
50.986604,-0.193806,0.847703,0.978207
51.026582,-3.702862,1.137914,1.340022
51.05658,-3.984007,3.29936,4.943573
51.086549,-3.752004,4.450375,5.56408
51.126557,-5.052312,1.393081,3.744547
51.156526,-4.731848,0.345944,1.883923
51.186524,-2.762678,1.872335,1.175714
51.226502,-0.714322,2.65049,0.180396
51.256501,-0.165446,1.439705,-0.914397
51.2865,0.121905,-0.009307,-2.177692
51.326478,1.180123,-2.746867,-3.389752
51.356477,2.035107,-3.374855,-3.209524
51.386445,3.068392,-3.274686,-1.995723
51.426423,3.549936,-3.709782,-3.079946
51.456422,3.133292,-4.036956,-2.338115
51.486421,2.91659,-4.178091,-1.249982
51.526399,2.431283,-3.425583,-1.104654
51.556397,2.141078,-0.983738,-0.269043
51.586366,1.32913,-0.527744,1.122992
51.626374,-2.273063,-0.680523,0.472095
51.656342,-4.109834,1.875029,2.158103
51.686341,-4.102803,3.822712,5.158984
51.726319,-4.266746,3.182408,4.724146
51.756318,-4.47793,1.652202,2.233278
51.786317,-3.405802,0.76515,1.148096
51.826295,-2.15813,1.022045,0.245384
51.856233,-0.808538,1.626387,-0.27329
51.886232,0.437579,1.304231,-0.397254
51.92621,1.390395,-0.47881,-1.656406
51.956209,1.066406,-2.824781,-3.062135
51.996187,2.435763,-3.89078,-1.990806
52.026186,3.465977,-3.78526,-2.186108
52.056184,3.307029,-3.409335,-2.578443
52.086153,3.423975,-3.150027,-0.711148
52.126131,2.214525,-3.530419,-0.467996
52.156129,1.898326,-1.721119,-0.106445
52.186128,2.685864,-0.325535,1.182226
52.226106,0.077624,-0.782291,0.658229
52.256105,-1.857842,-0.194518,1.17123
52.296083,-4.862746,1.49786,2.599236
52.336061,-4.671454,3.996465,3.248286
52.35605,-4.613983,3.382204,3.832835
52.396028,-3.489423,1.577058,1.380353
52.426027,-3.185493,0.502251,0.450169
52.456026,-2.722381,1.030743,-0.713696
52.496004,-0.443822,1.893528,-0.679447
52.526002,0.852754,1.521083,-0.571846
52.555971,1.966543,0.191866,-1.420348
52.595979,2.101499,-2.436185,-2.597176
52.625947,3.583424,-2.009115,-1.684844
52.655946,3.403616,-3.224921,-2.688093
52.695924,3.495105,-3.550083,-3.379506
52.725923,3.03998,-3.326416,-0.509298
52.755891,3.244965,-2.510321,0.211999
52.7959,2.289065,-1.72585,-0.315511
52.825868,1.412861,-1.341093,0.33714
52.855837,0.256147,-0.627075,0.998481
52.895815,-3.482964,-0.089996,1.330924
52.925814,-5.274461,2.014905,3.029653
52.955812,-4.073623,4.471135,4.202495
52.995791,-4.384978,2.225554,2.163405
53.025759,-4.225013,0.085961,0.686248
53.055758,-3.735765,0.398556,-0.149743
53.095736,-1.956718,2.01726,-0.876789
53.125734,-0.798922,2.61326,-0.59433
53.155733,0.90136,1.991301,-0.409233
53.195711,1.838161,-0.928693,-2.274193
53.22571,2.085077,-2.780761,-3.207846
53.255678,3.0149,-2.866117,-1.66568
53.295656,3.679296,-3.388079,-2.7108
53.325655,3.87194,-3.568843,-3.877459
53.355654,2.425364,-4.424078,-0.99475
53.395632,2.738801,-2.803062,-0.228876
53.425631,2.421708,-0.855077,-0.052892
53.455599,1.41734,-0.914784,0.875797
53.495577,-1.491757,-0.873921,0.829748
53.525576,-3.383229,0.302704,1.827704
53.555574,-5.453064,1.886233,3.377209
53.595552,-3.821064,3.374888,3.664227
53.625551,-4.742541,1.213586,1.320685
53.65552,-3.745881,0.456323,0.602954
53.695528,-2.246752,1.18032,-0.164913
53.725496,-1.313027,1.682174,-0.655981
53.755495,0.161462,1.394216,-0.540399
53.795473,1.749832,0.753164,-2.09002
53.825472,1.561555,-0.959315,-2.709768
53.855398,2.690544,-2.507089,-2.416442
53.895407,2.957232,-2.724902,-2.051488
53.925375,3.626593,-2.747354,-2.385699
53.955374,3.197227,-2.593664,-2.010066
53.995352,2.407218,-2.970139,-0.273788
54.025351,2.080319,-2.374754,-0.339365
54.055319,1.628792,-1.29649,-0.666
54.095327,1.37177,-0.427536,0.948137
54.125296,-1.472529,-0.540439,1.109816
54.155294,-3.492818,0.063553,1.36183
54.195272,-4.22047,3.412527,4.547234
54.225271,-4.450187,3.29166,4.45341
54.25527,-4.886256,0.632776,2.283703
54.295248,-4.244787,-0.910195,-0.347264
54.325216,-3.262777,-0.00784,-1.254401
54.355215,-2.235329,0.869536,-1.049059
54.395193,0.457257,2.023765,-0.240613
54.425192,2.578854,1.344716,-0.273958
54.455191,2.375917,-0.264501,-1.624005
54.495169,2.857907,-1.613279,-1.50245
54.525137,3.334606,-2.383039,-1.937736
54.555136,2.804026,-2.59812,-3.832936
54.595114,2.845053,-2.680715,-0.865053
54.625113,2.704046,-2.680918,-0.100529
54.655111,1.857121,-2.378439,-0.185566
54.695089,1.973011,-0.742426,0.885294
54.725058,0.170937,-0.945438,0.702666
54.755056,-2.07295,-0.810464,0.422891
54.795034,-4.764279,0.885244,2.409139
54.825033,-3.921542,3.29444,3.914988
54.855004,-3.730519,3.223008,2.194981
54.894982,-4.490991,0.426441,1.069178
54.92495,-3.420664,1.256421,0.49063
54.954949,-2.146332,1.612532,0.120366
54.994927,-1.899381,0.806908,-0.453114
55.024926,-0.402713,0.633743,-0.838784
55.054925,1.167865,-0.02743,-1.203079
55.094903,2.203048,-2.080656,-1.839859
55.124871,2.673365,-2.882027,-1.264731
55.15487,3.71614,-2.633627,-1.412105
55.194848,3.903066,-3.027162,-2.531273
55.224846,3.357296,-2.838395,-1.103514
55.254845,3.296135,-2.356378,-0.554244
55.294823,2.361843,-1.6143,-1.015422
55.324792,1.755582,-0.534395,0.287604
55.35479,-0.183927,-0.463623,0.932497
55.394768,-2.546975,0.673592,1.018153
55.424767,-5.015023,1.881396,2.95348
55.454766,-4.737298,3.715005,5.241175
55.494744,-3.821905,2.437425,3.144308
55.524712,-4.153367,-0.564725,0.766454
55.554711,-3.574493,-0.691681,-0.386749
55.594689,-1.226025,1.804978,-0.73845
55.624688,-0.201958,2.107719,-0.427455
55.654687,0.805503,1.431727,-0.592249
55.694665,1.998376,-0.146289,-1.979066
55.724633,2.929266,-2.205091,-2.768828
55.754632,2.175118,-3.529081,-2.327004
55.79461,2.998432,-3.860487,-1.83095
55.824608,3.631004,-3.534164,-2.559038
55.854583,2.600043,-3.887931,-1.207731
55.894561,2.318305,-3.027556,-0.3358
55.92453,2.194339,-1.397538,-0.343042
55.954528,2.061605,-0.361923,0.324084
55.994506,-0.320001,-0.539779,0.686352
56.024505,-2.012168,0.901964,0.912146
56.054504,-3.83389,2.16904,2.664245
56.094482,-3.05409,4.531615,4.164391
56.12445,-4.239324,2.590994,3.269207
56.164459,-4.569883,-0.128117,1.304167
56.194427,-4.086745,0.277126,0.460049
56.224426,-2.539195,1.147311,0.268959
56.254425,-1.683168,1.193516,-0.016668
56.294403,0.160293,0.946291,-0.910377
56.324371,1.673945,0.007826,-1.646685
56.35437,2.011952,-1.659692,-2.429688
56.394348,2.973909,-2.196118,-1.921135
56.424346,3.318319,-3.276956,-1.557621
56.454345,3.531077,-3.658299,-2.782624
56.494323,3.017624,-3.294258,-0.955286
56.524291,2.522695,-3.361131,-0.427237
56.55429,1.820804,-2.520599,-0.567237
56.594268,1.942624,0.227011,0.910209
56.624267,0.309209,-0.080234,1.151963
56.654266,-1.998325,0.514209,0.672835
56.694244,-4.847963,2.319496,3.190344
56.724212,-3.435803,4.535804,5.439021
56.754211,-3.11621,3.418646,3.637592
56.794189,-4.555171,-0.231396,0.618985
56.824188,-3.526794,0.166567,0.323372
56.854097,-1.855278,1.678741,0.196124
56.894106,-0.548335,2.053856,0.054872
56.924074,0.3314,1.080077,-0.840859
56.954073,1.000307,-0.594225,-1.872048
56.994051,3.047158,-2.30534,-2.452996
57.024049,2.457714,-3.01793,-2.314262
57.054018,2.697229,-3.981205,-1.958512
57.094026,3.897647,-3.377913,-2.378217
57.123994,3.215264,-3.003101,-0.682291
57.163972,2.523714,-2.366172,0.08905
57.193971,2.570568,-0.84507,-0.055926
57.22397,2.453513,0.409467,0.75561
57.253938,-0.06124,-0.175237,0.993659
57.293947,-2.73138,0.962934,0.532739
57.323915,-5.210721,2.011639,3.308793
57.353914,-4.067208,4.383786,4.675651
57.393892,-5.112817,1.646951,3.067777
57.423891,-4.952922,-0.425754,0.838113
57.453859,-3.653309,0.341595,-0.186041
57.493867,-1.992161,2.771358,-0.429965
57.523836,-0.586563,2.666641,0.338501
57.553835,0.591148,0.960173,-0.028595
57.593813,1.258924,-1.995086,-2.877409
57.623811,3.395338,-3.043239,-3.028609
57.65378,3.027216,-2.766362,-2.91024
57.693758,3.772428,-4.440492,-3.831985
57.723756,3.381982,-3.973039,-2.808243
57.753755,3.439416,-3.237743,-0.310574
57.793733,3.327066,-2.459735,-0.065104
57.823732,1.96178,-1.699693,-0.01949
57.853686,0.948225,-0.165386,1.055191
57.893664,-1.162536,1.116127,1.255704
57.923663,-3.848468,1.26928,1.284379
57.963641,-4.752764,3.166335,5.424567
57.99364,-2.868534,4.684873,5.019824
58.023608,-4.210547,1.382065,1.862614
58.053607,-4.494625,-1.24494,0.524899
58.093585,-3.197631,0.165735,-0.729123
58.123584,-1.717951,1.595125,-0.736286
58.153582,-0.643118,1.437958,-0.099996
58.193561,2.050635,0.739138,-0.671836
58.223529,2.112252,-0.769701,-1.951566
58.253528,3.150433,-2.634724,-2.419103
58.293506,3.251275,-3.339858,-2.10505
58.323504,3.316465,-3.864761,-2.948425
58.353503,3.089528,-3.880428,-2.151309
58.393481,2.964721,-3.416517,-0.720476
58.423449,2.190857,-2.058959,-0.351941
58.453448,1.871739,-0.453954,0.285291
58.493426,0.477058,-0.564803,1.079991
58.523425,-2.448768,-0.57345,0.668537
58.553393,-3.440774,1.054437,1.025591
58.593402,-5.365077,2.994412,3.8111
58.62337,-4.328379,3.997802,3.629311
58.653369,-4.182327,2.021656,1.777671
58.693347,-3.073179,0.22671,0.387608
58.723346,-2.674984,1.263042,-0.172758
58.753314,-1.140769,2.870934,-0.22316
58.793322,0.443471,2.641975,0.323376
58.823291,1.342656,1.008527,-0.643261
58.863237,0.795064,-2.081521,-2.877391
58.893236,2.749686,-2.773047,-2.05851
58.923234,3.307448,-3.076217,-2.396403
58.963212,2.888557,-4.435491,-4.024459
58.993181,2.935037,-3.740307,-1.69283
59.023179,3.114325,-2.702691,0.178962
59.063157,2.441492,-1.789381,-0.090811
59.093156,2.220902,-0.358034,0.155704
59.123124,0.688297,-1.123452,0.447262
59.163133,-2.355616,-0.076718,0.377368
59.193101,-4.230129,2.314832,3.208288
59.2231,-3.573401,4.845602,5.516399
59.253099,-2.897318,3.675277,4.067529
59.293077,-4.185756,-1.217643,0.726718
59.323045,-3.898619,-1.60081,-0.361083
59.353044,-2.239192,-0.041863,-0.989951
59.393022,-1.16433,1.228917,-0.887016
59.423021,-0.086713,1.383302,-0.595475
59.452989,1.786049,0.585183,-0.57855
59.492998,1.608201,-2.191111,-1.857069
59.522966,3.36886,-2.305438,-1.232367
59.552965,4.910859,-1.482974,-1.147867
59.592943,2.641715,-3.354745,-3.140502
59.622941,2.548777,-3.948234,-1.636866
59.65291,3.133025,-3.724173,-0.531371
59.692918,2.043366,-1.48449,-0.870626
59.722886,1.451212,-0.889115,-0.009925
59.752885,0.347302,-0.58576,0.799265
59.792863,-2.681253,0.21802,0.481501
59.822862,-5.253103,1.164418,2.45136
59.852778,-5.269578,3.313191,4.914328
59.892756,-4.415077,4.050536,3.668864
59.922755,-4.443044,1.21598,2.129681
59.952754,-3.75912,-0.304206,1.042855
59.992732,-2.363619,1.350264,-0.376739
60.03271,0.900238,2.059731,0.119333
60.062709,1.109296,0.993455,-1.132525
60.092677,1.062232,-0.504241,-2.87574
60.122676,1.833217,-2.590653,-2.855869
60.162654,3.525675,-2.653821,-3.698918
60.192653,2.847225,-3.631741,-2.966767
60.222621,2.446512,-4.273372,-2.504275
60.25262,1.899715,-4.021877,-1.101513
60.292598,2.63246,-2.633623,0.398718
60.322596,2.721442,-1.186692,0.377798
60.352565,2.151717,0.155747,0.18531
60.392573,0.284175,0.501494,0.939748
60.422541,-2.313298,1.118209,1.345267
60.45254,-2.76681,2.496733,2.174807
60.492518,-4.505913,3.595405,5.387988
60.522517,-4.474595,2.748719,4.717877
60.552485,-4.886807,-0.331083,1.81518
60.592494,-4.116678,-0.963556,-0.251574
60.622462,-2.35159,0.620251,-1.407086
60.66244,-0.38377,1.837012,-1.579632
60.692439,0.515646,1.384279,-1.22816
60.722438,2.080672,-0.029005,-0.697189
60.762416,3.462439,-1.542784,-2.304202
60.792384,3.539484,-1.912009,-1.919996
60.822383,3.31761,-2.910063,-0.97369
60.852344,2.999943,-3.134602,-3.112135
60.892322,2.586283,-3.393874,-1.71909
60.92232,2.57529,-2.988864,-0.253246
60.952289,2.117688,-1.611112,-0.539421
60.992267,1.31565,-0.341125,-0.484744
61.022265,0.236083,-0.534225,1.2571
61.052264,-1.740617,-0.623585,0.843121
61.092242,-4.962947,1.25814,2.251715
61.13222,-3.976286,4.289148,4.794256
61.162219,-5.217214,3.131176,4.023763
61.192187,-4.303499,0.683306,1.992092
61.222186,-4.270577,0.004389,0.034305
61.252185,-3.165821,0.867391,-1.216687
61.292163,-1.373458,1.955861,-1.189966
61.322131,0.20336,1.171542,-0.518698
61.35213,1.83202,-0.82603,-1.010916
61.392108,2.808064,-2.835239,-3.037577
61.422107,3.977942,-2.343381,-1.515995
61.462085,3.801506,-3.019407,-2.324899
61.492084,3.686114,-3.410184,-3.352812
61.522052,2.647004,-3.99961,-1.130355
61.56206,2.57196,-3.065453,-0.235588
61.592029,2.814584,-1.371022,-0.728549
