time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
39.292719,-0.606113,-6.997799,0.04612
39.332697,-2.186798,1.780009,2.023354
39.362696,-4.292261,1.960588,6.301444
39.392664,-3.654581,2.09445,7.059581
39.432642,-0.654509,4.420233,9.331704
39.462641,-1.588027,2.161514,9.690849
39.492609,-2.900831,-0.800048,10.421091
39.532587,-2.598722,4.147878,9.226117
39.562586,-1.064015,5.927496,6.1728
39.592554,-1.430962,2.259403,-0.066575
39.632532,-3.025173,-2.115783,-6.725861
39.6625,-1.870533,0.15467,-9.227138
39.692499,-0.659495,0.969844,-9.180217
39.732477,0.170476,-1.827917,-8.611344
39.762445,0.765141,-4.751056,-11.726663
39.792444,0.230622,-5.939816,-12.263077
39.832422,-1.75458,-2.253411,-3.236376
39.862391,1.810848,-0.099599,-1.486639
39.892389,-1.938332,-1.979546,-1.493391
39.932367,-2.165838,-6.528033,0.957925
39.962336,0.29756,-5.709721,0.281076
39.992334,-1.055582,-0.400199,-1.635969
40.032277,-4.777409,3.305791,6.328201
40.062246,-3.167933,5.143475,7.702876
40.092214,-1.893603,4.592011,8.475412
40.132192,-1.970655,1.361462,10.23016
40.162191,-1.847384,0.730045,10.380336
40.192159,-0.182811,3.819046,9.427455
40.232137,0.064602,5.143155,4.772934
40.262136,-1.755643,0.487503,-3.118211
40.292104,-3.120287,-0.401689,-8.602709
40.332082,-1.340685,2.177593,-11.703901
40.362081,-0.977849,1.019774,-9.976699
40.392049,-0.855701,-1.640064,-9.011332
40.432027,-0.820564,-4.180918,-10.782398
40.461995,-2.024169,-4.539022,-7.491951
40.491994,0.72167,-0.495965,-2.071774
40.531972,-0.063754,-0.740127,-2.629865
40.56194,-2.539974,-6.496281,-1.318659
40.591939,-1.842699,-5.121481,0.705608
40.631917,-2.206056,-1.440069,-0.443134
40.661886,-5.529859,-1.461113,3.799484
40.691884,-3.988518,2.344736,7.923567
40.731862,-2.562813,3.201502,9.359933
40.761831,-2.074806,1.41378,9.926344
40.791829,-1.475613,0.649224,11.225822
40.831807,-0.943879,1.469614,10.142593
40.861776,-1.032772,2.220724,8.702785
40.891744,-1.398716,2.28849,3.095724
40.931722,-1.345448,1.057788,-4.980769
40.961721,-1.405417,2.859883,-9.736362
40.991689,-2.270728,3.473571,-12.144712
41.031606,-1.053812,0.333486,-9.429271
41.061605,-0.063859,-0.983578,-9.35557
41.091573,1.015657,-3.063579,-11.160406
41.131551,-2.907216,-3.513823,-5.357108
41.16155,-2.756374,-2.569405,-1.983648
41.191518,-0.900001,-2.427574,-1.619528
41.231496,-0.830346,-7.318213,-1.068116
41.261464,-1.074237,-6.484604,0.043808
41.291463,-0.249614,-0.088075,0.07351
41.331441,-4.840981,1.513814,3.0854
41.36141,-3.888693,3.502432,7.072744
41.391408,-1.622332,3.523678,7.297892
41.431386,-3.44008,-0.774539,9.669749
41.461355,-3.173805,1.224391,11.058129
41.491353,-1.926966,3.042648,10.154405
41.531331,-1.424711,4.02211,8.892015
41.5613,-0.065688,3.993574,2.681973
41.591298,-2.454421,0.829564,-2.32009
41.631276,-3.289521,0.751565,-9.745344
41.661245,-2.302397,0.660293,-10.63334
41.691213,-0.486319,0.426807,-9.222981
41.731191,-0.637268,-1.025161,-9.66675
41.76119,-0.182868,-1.789296,-10.527559
41.791158,-1.241712,-2.301322,-5.577014
41.831136,-4.324429,-3.839903,-1.073708
41.861135,-1.701694,-3.265699,-0.942141
41.891103,0.650426,-3.250545,-0.335553
41.931081,-0.935269,-4.272662,0.37209
41.96108,-0.474552,-5.093387,-0.043526
41.991048,-1.330489,-2.502139,0.563702
42.030997,-4.100303,1.999182,4.65421
42.060996,-0.330263,6.827459,7.328944
42.090964,-1.268276,2.267093,8.60881
42.130942,-1.318496,1.599962,9.177285
42.160911,-1.21984,2.099996,9.621001
42.200889,-0.105157,3.372533,7.796218
42.230887,-1.695243,2.782134,4.581687
42.260856,-1.283056,0.353052,-0.849937
42.290854,-0.484912,-0.078945,-4.953566
42.330832,-1.687758,0.234611,-9.277816
42.360801,-1.026966,0.105857,-10.281058
42.390799,0.069502,0.281886,-9.895916
42.430777,-0.879914,-0.335039,-12.018323
42.460746,-1.36509,-2.315732,-6.287696
42.490714,-3.268721,-1.570231,-0.310402
42.530692,-1.696398,-2.090097,-1.219769
42.560691,-0.32012,-7.668154,-0.48912
42.590659,-0.596156,-10.719864,0.58912
42.630637,-0.079031,-4.185327,-0.47385
42.660636,-2.270806,3.580672,1.164472
42.700614,0.607887,10.426997,7.66268
42.730582,-0.300814,2.964798,7.417416
42.760581,-1.741849,-1.791688,6.781521
42.790549,-1.177499,-0.106706,7.090055
42.830527,-0.638869,0.269336,7.140789
42.860526,-0.360486,4.429898,7.271317
42.900474,-1.517117,2.884323,2.618317
42.930472,-2.986258,0.027108,-3.392747
42.960441,-1.875281,0.941349,-6.965244
43.000389,-1.232598,1.570201,-7.906854
43.030387,-1.042517,1.110987,-8.003673
43.060356,-1.247034,0.235634,-9.345335
43.100334,-1.28368,-2.844687,-10.364225
43.130332,-2.610998,-1.360045,-6.437275
43.160301,-2.3591,0.416017,-0.180972
43.200279,-3.937164,-4.341346,-2.080112
43.230278,-2.419874,-7.90747,0.912055
43.260246,-0.042941,-8.990012,2.80033
43.300224,-2.502848,-4.869576,-0.966233
43.330192,-4.604783,0.163433,4.035003
43.360191,-5.706531,5.117388,7.329939
43.400169,-1.693845,4.431505,9.673383
43.430137,-1.326499,0.672533,10.39708
43.460136,-3.544747,-0.998135,11.704021
43.500114,0.508814,5.203407,10.264471
43.530082,1.178766,3.451951,9.836525
43.560081,-1.392531,2.074414,0.042331
43.600059,-3.264836,0.568186,-9.058235
43.630027,-1.903673,2.863829,-12.389654
43.660026,-1.417248,3.026213,-11.825026
43.699974,-2.006499,1.43938,-8.826393
43.729972,-1.204001,-0.77814,-9.506522
43.759941,-2.848785,-4.828899,-9.715631
43.799919,-3.349642,-1.965379,-2.271815
43.829917,0.000741,1.037081,0.174638
43.859886,0.705877,-2.22153,-1.656638
43.899864,-1.648105,-5.800152,-0.105333
43.929862,-2.365035,-5.918681,0.332598
43.959831,-3.868654,-4.28874,1.370879
43.999809,-4.541341,1.351859,6.40978
44.029783,-3.734434,4.650287,7.392903
44.059751,-2.804294,2.699112,9.438632
44.099729,-0.941088,3.493105,10.122103
44.129697,-1.043038,1.99704,11.276273
44.159696,-0.564362,2.488632,8.798453
44.199674,-2.110639,3.624721,4.222482
44.229642,-1.348651,1.529754,-2.362392
44.259641,-1.153242,-0.748121,-9.415294
44.299619,-0.536218,-0.297021,-12.709585
44.329587,0.811516,0.716282,-11.82223
44.359586,-0.013692,-0.310324,-10.218494
44.399564,-0.897123,-3.025283,-8.488733
44.429532,-3.656774,-2.659564,-4.626539
44.459531,-1.919262,0.090638,-1.06525
44.499479,1.764044,-4.333551,-2.319773
44.529477,-1.629459,-10.07527,-1.265992
44.559446,-0.842167,-8.450896,0.449772
44.599424,-0.321704,-0.686423,-0.182949
44.629422,-3.959205,2.453436,3.259083
44.659391,-3.942752,4.312362,6.424844
44.699369,-1.151127,5.1859,6.961773
44.729368,-1.33144,3.675501,8.875957
44.759336,-2.332359,-0.616003,11.141903
44.799314,-1.484563,3.602827,9.61869
44.829313,-0.673,4.802257,9.94762
44.859281,-0.398065,4.510732,4.62343
44.899259,-2.507131,-0.282597,-6.424579
44.929227,-3.825433,-1.061452,-10.313346
44.959226,-1.782924,0.393037,-9.425676
44.999204,1.381148,0.952749,-8.695395
45.029137,0.057406,-1.969772,-12.291822
45.059136,-1.440005,-6.832043,-11.174065
45.099114,-4.719906,-6.803856,-3.072823
45.129082,0.86718,-0.118477,-0.422057
45.159081,1.867181,0.043007,-0.987747
45.199059,-0.531517,-7.867174,-0.654994
45.229027,0.399028,-7.006881,0.391553
45.259026,-0.075396,-0.525519,-0.875658
45.298974,-4.478292,2.871463,3.595902
45.328972,-1.428268,8.62388,6.937585
45.358941,-0.372159,5.3448,7.265602
45.398919,-1.385216,-0.083527,7.310768
45.428917,-1.917301,0.69095,10.148481
45.458886,-1.026412,2.657282,8.919219
45.498864,-1.687797,2.5737,7.952835
45.528863,-1.880168,2.739535,2.762214
45.558831,-2.267193,1.79066,-2.05205
45.598809,-2.225177,0.355009,-8.122662
45.628808,-2.150818,-0.31938,-8.806034
45.658776,0.220124,0.545094,-8.076837
45.698754,0.060343,-1.69649,-9.32639
45.728722,-0.870019,-4.649448,-8.925802
45.758721,-3.329463,-6.906618,-4.474973
45.798699,-1.55796,-2.699486,-0.188768
45.828667,1.798548,-0.48184,-0.532235
45.858666,0.626504,-5.328312,-1.267082
45.898644,0.19524,-4.916027,-1.410711
45.928612,-0.507612,-2.722289,-1.185361
45.958611,-2.61914,-4.624402,0.85446
45.998589,-2.694683,3.406121,3.852951
46.028512,-3.034487,6.749844,4.593556
46.058511,-1.755168,5.857284,7.191566
46.098459,-2.875972,1.083305,9.579121
46.128457,-3.833676,-0.393624,8.74854
46.158426,-3.45573,2.292589,7.254331
46.198404,-0.597842,7.035521,4.573645
46.228402,0.094338,3.02476,0.798185
46.258371,-0.814754,-3.165318,-5.936653
46.298349,-1.610409,-3.64144,-10.455654
46.328348,0.195392,0.603609,-10.702228
46.358316,1.531996,2.305327,-10.209298
46.398294,-0.074978,-2.746271,-13.844759
46.428293,-3.069057,1.103003,-5.309689
46.458261,-2.397971,-0.990537,3.395667
46.498239,-2.127139,-4.756833,-2.530773
46.528207,-0.725951,-6.789673,-0.439044
46.558206,-0.75732,-9.323289,0.268094
46.598184,-0.652005,0.045127,0.653949
46.628152,-2.590627,2.792187,4.553508
46.658151,-2.826153,4.190691,6.942237
46.698129,-0.044527,3.606498,6.835189
46.728097,0.224285,3.157215,7.594401
46.758096,-1.036245,0.144996,9.652745
46.798074,-0.375817,2.692079,8.038545
46.828042,-0.373202,4.130081,7.846435
46.858041,0.006017,4.079885,3.699606
46.897989,-1.67842,-0.151581,-3.293059
46.927987,-2.354247,-0.680695,-8.11313
46.957956,-1.890872,-1.238385,-8.298194
46.997934,0.819749,-0.622457,-7.807956
47.027903,-0.991747,-1.43692,-9.671304
47.057871,-0.700507,-4.119343,-8.831507
47.097849,-4.184495,-3.291317,-2.100464
47.127848,-1.484639,-0.656305,-0.02846
47.157816,0.714523,-3.581816,-0.990502
47.197794,0.946076,-6.962533,-0.122749
47.227793,-0.093306,-9.209482,0.149428
47.257761,-0.031536,-6.996368,-0.747482
47.297739,-1.290058,1.107138,1.268211
47.327707,-3.519482,3.967056,3.475722
47.357706,-1.977294,7.097403,5.1899
47.397684,-0.827592,3.932948,5.752277
47.427652,-1.352363,2.957273,6.418492
47.46763,-2.319242,0.644276,7.460901
47.497629,-0.852371,4.125262,7.03952
47.527597,-1.03919,6.041306,5.457139
47.557596,-1.890478,3.836051,0.292178
47.597574,-2.411165,0.342537,-5.404713
47.627542,-2.2091,-0.857615,-8.239545
47.657541,-1.346806,0.011518,-8.362829
47.697489,-0.141597,-0.698703,-9.081001
47.727487,-0.165441,-2.125816,-10.738473
47.757456,-1.188561,-3.76729,-10.570118
47.797434,-3.916388,-4.240695,-0.059629
47.827433,-2.826116,-3.664066,0.586019
47.857401,0.240604,-2.595093,-0.855524
47.897379,0.532821,-6.788842,-0.019357
47.927378,0.194114,-6.677675,-0.011911
47.967356,-1.899127,-3.553496,0.233384
47.997324,-4.04751,3.059548,2.962768
48.027277,-2.655763,8.923924,5.722932
48.067255,0.19577,4.259138,7.948984
48.097223,-2.332857,-0.344307,8.812385
48.127191,-2.768764,-1.233034,9.946795
48.167169,-2.607926,1.91093,7.494624
48.197168,-2.17038,3.970122,6.591449
48.227136,-0.881397,5.743238,2.813137
48.267114,-2.366237,1.412586,-3.31695
48.297113,-3.389465,-0.603433,-8.247704
48.327081,-2.506779,0.347959,-9.237858
48.35708,0.404496,0.868723,-8.172015
48.397058,-0.632503,-1.917393,-9.600367
48.427026,-1.965074,-5.511887,-11.071164
48.467004,-3.123701,-3.092777,-2.658235
48.497003,-1.758908,-1.36401,-0.398181
48.526972,-0.127861,-4.010805,-1.257825
48.56695,-0.310105,-8.360918,-2.233341
48.596918,0.273231,-7.409588,-0.458077
48.626917,0.213006,-5.365567,0.468838
48.666895,-2.269399,-0.704497,0.120251
48.696863,-3.225511,1.921779,3.666465
48.726862,-3.775356,4.551856,4.667442
48.76684,-1.901759,5.24917,5.649181
48.796808,-3.050092,3.855893,9.003602
48.826807,-2.937619,2.294926,9.431729
48.866785,-2.270033,3.752279,8.724851
48.896753,-2.049124,6.576372,5.073663
48.95672,-3.39003,0.095176,-6.379845
48.966699,-3.218791,-0.693926,-7.84477
48.996698,-1.856222,-1.634388,-9.163697
49.026654,-0.022674,-1.214294,-8.287396
49.066632,-0.449325,-3.807593,-9.370703
49.096631,-0.75179,-7.781964,-13.096122
49.126599,-4.343746,-3.609477,-6.185771
49.166577,0.508079,0.479873,0.607999
49.196576,0.116514,-3.225911,-1.510388
49.226544,-1.841269,-7.550389,-0.365302
49.266523,-0.404592,-4.928638,0.418858
49.296521,-0.357335,-1.383996,-0.208466
49.32649,-2.756093,-2.756805,1.556985
49.366468,-3.934775,3.981863,4.946727
49.396436,-2.255877,7.250166,6.678315
49.426435,-0.720413,4.721678,8.336738
49.466413,-1.07317,2.988877,9.191134
49.496381,-1.208247,0.399,9.136593
49.52638,-0.728549,2.835487,7.861292
49.566358,-0.73138,5.942341,5.292971
49.596326,-0.661584,2.313538,0.142091
49.626325,-1.666882,-1.353406,-6.440425
49.666303,-2.399567,-0.173992,-9.154546
49.696271,-0.449584,1.56715,-9.260516
49.72627,-0.719076,-0.85427,-8.460098
49.766217,-1.745081,-6.288392,-8.295349
49.796216,-0.792671,-7.603523,-6.417704
49.826184,-4.385946,-5.87716,-2.502403
49.866162,0.31165,0.966742,-0.015361
49.896161,1.491987,-0.096441,0.089519
49.926129,0.191662,-4.792301,-0.668144
49.966107,-0.716623,-4.273906,-2.521938
49.996106,-2.313227,-3.277494,-1.531735
50.026019,-2.386522,0.936718,3.299049
50.065997,-3.043636,4.830345,4.994106
50.095995,-0.86022,5.583602,6.860117
50.125964,0.49475,4.810495,9.565616
50.165942,-0.617404,1.130322,10.31399
50.19591,0.127321,0.442142,8.857932
50.225909,0.331898,1.263258,8.099714
50.265887,-2.793021,5.552354,2.619293
50.295855,-3.789995,3.46878,-4.74099
50.325854,-4.744026,-0.074641,-8.221752
50.365832,-3.132721,1.174214,-9.16697
50.3958,-1.364113,2.407344,-8.262259
50.425799,-0.906979,-0.596387,-10.251934
50.465777,-0.612024,-8.018789,-11.638045
50.495745,-3.910429,-0.747258,-1.920484
50.525744,-1.800999,-0.283779,-0.142562
50.565722,-0.068781,-4.582725,-2.611752
50.59569,-1.235889,-7.544236,-1.734049
50.625689,-0.275476,-6.13538,0.060235
50.665636,-3.407163,-4.079382,0.995551
50.695635,-4.786291,-0.50385,5.388214
50.725603,-3.387917,5.784491,8.406505
50.765581,-1.632651,4.152494,9.031925
50.79558,-0.641261,2.512174,10.162981
50.825549,-1.240988,0.478604,10.69246
50.865527,-0.11285,2.443783,8.489083
50.895525,-0.806065,3.195356,9.409976
50.925494,-1.842264,3.321837,4.853666
50.99547,-3.888548,1.206909,-12.297987
51.015442,-3.635313,2.16709,-13.58232
51.025422,-2.880507,2.554119,-13.490198
51.0654,-0.856639,2.031506,-8.465994
51.095398,-2.806206,-1.347173,-9.658719
51.125367,-2.835585,-6.588422,-9.246001
51.165345,-2.842279,-3.461703,-3.663976
51.195313,-1.638058,-1.217875,-0.941816
51.225312,0.683122,0.697561,-1.253817
51.26529,-0.200721,-3.167798,-0.027452
51.295258,-1.595097,-6.523542,1.072063
51.325257,-1.726983,-2.505065,1.428862
51.365235,-3.496703,-1.283076,4.327687
51.395203,-4.315359,3.512319,6.740099
51.425202,-2.941637,6.613948,7.83462
51.46518,-0.957587,5.652149,8.736428
51.495148,0.772433,3.78637,8.513597
51.525147,1.426977,0.675788,7.80897
51.565125,-1.302866,1.260985,5.597836
51.595093,-2.237959,4.442341,0.028232
51.625092,-2.687288,4.453483,-4.04833
51.66507,-3.387388,1.070179,-8.623975
51.695038,-3.345008,-0.068797,-10.093034
51.725007,-2.028634,0.804058,-8.498314
51.764985,-1.268628,-1.963327,-8.343152
51.794983,-0.410615,-4.792276,-9.69742
51.824952,-3.999803,-4.369127,-3.335035
51.86493,-3.371744,-2.725793,0.538289
51.894929,-1.400605,-1.318956,0.008032
51.924897,0.687698,-1.805486,0.122765
51.964875,0.858742,-6.442741,0.747454
51.994874,-1.240137,-7.12774,0.628745
52.024802,-1.449733,-1.479883,3.46874
52.06478,-3.552734,2.477346,7.274821
52.094779,-2.429213,4.117041,9.160341
52.124747,-0.33635,3.734432,10.120145
52.164725,-1.53379,0.397927,9.536276
52.194724,-1.639826,0.44783,8.697016
52.224692,-0.477943,2.933722,7.915702
52.26467,-1.955724,3.499512,3.52922
52.294638,-3.282665,1.073587,-4.714147
52.324637,-4.366783,-0.383979,-10.091412
52.364615,-1.977635,0.723377,-11.451619
52.394583,0.027693,2.260589,-8.323275
52.424582,-0.954813,1.210562,-9.688119
52.46456,-2.552126,-1.676923,-11.211806
52.494528,-3.966675,-0.423355,-5.474628
52.524527,-3.374122,1.200792,-0.226018
52.564505,-2.398131,-3.698072,-0.173439
52.594473,0.47881,-5.323629,-2.252974
52.624472,1.837496,-5.462212,-0.774655
52.66445,-3.154653,-7.511386,1.846505
52.694419,-3.163759,-1.647054,2.816019
52.724417,-2.872049,2.118988,6.624123
52.764395,-3.763507,4.059317,8.336161
52.794364,-0.658043,3.959864,9.50477
52.824362,-0.094736,2.069861,8.956851
52.86434,-2.980554,-1.625736,9.1093
52.894309,-1.347642,2.498448,7.410708
52.924277,-0.845154,5.201229,5.928486
52.964255,-2.029494,3.692657,-0.457985
52.994254,-3.29576,1.420049,-6.773218
53.034197,-3.994114,-0.123337,-9.572757
53.064165,-2.022457,0.969502,-8.17745
53.094164,0.320834,1.558437,-6.464697
53.134142,-0.176669,-2.308928,-10.871029
53.16411,-1.365377,-3.689729,-8.659301
53.194109,-3.155757,-1.645433,-2.230483
53.234087,-2.928772,-1.943378,-0.311628
53.264055,-0.286465,-3.574517,-1.490613
53.294054,1.054004,-6.359479,-1.616939
53.334032,0.991917,-5.396341,-0.424858
53.364,-0.016923,-4.748387,-0.573449
53.393999,-2.653304,-1.771576,2.607186
53.473955,-0.879528,5.793191,7.73333
53.493944,-1.096434,3.972105,8.740168
53.533892,-2.930385,1.380818,10.550005
53.56389,-2.323068,1.719517,9.708897
53.593859,-1.345624,2.762184,8.266331
53.633837,-1.632944,3.930011,3.409009
53.663835,-2.285744,2.697826,-2.832075
53.693804,-3.146541,1.646582,-8.822692
53.733782,-3.146469,0.648995,-12.036589
53.763781,-0.759013,1.183048,-9.936467
53.793749,-0.051609,0.873,-7.888983
53.833727,-1.626628,-2.607294,-12.121983
53.863726,-2.613648,-2.962224,-8.162888
53.893694,-2.232917,-0.716211,-1.963082
53.933672,-1.118102,-0.637574,0.922976
53.963671,-0.291722,-4.832125,-0.741967
53.993639,-0.981661,-7.487179,-0.891078
54.033583,-1.275037,-4.159141,0.66326
54.063582,-2.222453,-3.921969,2.52702
54.09355,-4.276983,1.777102,6.01473
54.133528,-2.110803,6.36649,7.589731
54.163496,-0.047852,3.956769,8.214999
54.193495,-0.466355,1.668922,8.50324
54.233473,-2.161743,-1.795758,8.783897
54.263441,-1.394897,2.307928,7.864666
54.29344,-0.67417,5.484593,6.337155
54.333418,-1.6915,3.492432,-0.376226
54.363386,-4.141434,-0.020489,-5.576941
54.393385,-3.75232,-0.217809,-9.041119
54.433363,-2.169367,1.506481,-8.742792
54.463331,-0.351857,1.077862,-7.61685
54.49333,-1.493529,-2.570024,-9.410442
54.533308,-1.055762,-5.240327,-11.873976
54.563277,-3.432549,0.710374,-3.684455
54.593275,-1.811116,-0.939767,0.807478
54.633253,-1.286232,-5.582344,-1.295113
54.663222,-0.977634,-7.591904,-0.729249
54.69322,1.293727,-7.774452,0.830741
54.733198,-0.370224,-0.938724,-0.437861
54.763167,-4.86661,5.512897,3.727625
54.793135,-0.51862,7.334493,8.344869
54.833113,-0.159,2.235146,6.823685
54.863112,-2.248389,-0.865795,8.270748
54.89308,-2.502635,-0.720843,10.174023
54.933058,-0.821379,3.442364,9.377279
54.963057,0.311229,3.794805,7.828084
54.993025,-0.226235,3.453106,3.365313
55.032951,-2.384189,1.081972,-4.138917
55.06295,-3.122711,0.180534,-8.919588
55.092918,-2.58946,1.335565,-9.247989
55.132896,0.323112,2.995371,-7.128267
55.162895,-0.591659,0.07879,-10.206468
55.192863,-2.093711,-4.671606,-13.318893
55.232841,-4.572853,-0.140622,-1.932018
55.26284,-0.229607,2.051109,0.452063
55.292808,0.456987,-1.797316,-0.876559
55.332786,-0.595653,-9.824987,-1.476264
55.362755,-0.439997,-9.374132,-1.491167
55.392753,-1.127602,-4.133056,-1.67164
55.432731,-1.723889,1.197444,3.636895
55.4627,-4.788374,3.329389,4.707805
55.492698,-2.903334,4.140639,5.459293
55.532676,-1.020295,2.536538,7.661411
55.562645,-1.804272,3.645592,9.355606
55.592643,-0.552989,2.962254,11.090333
55.632622,-0.026388,2.155443,9.81024
55.66259,-3.388669,3.228401,5.824012
55.692589,-2.806068,2.484052,-2.075585
55.732567,-2.536935,-0.824643,-10.438527
55.762535,-1.726778,1.288735,-11.728176
55.792534,-0.217598,3.247362,-10.316517
55.832512,-2.099874,1.411216,-8.076858
55.86248,-3.128739,-2.00923,-10.106381
55.892479,-4.355979,-2.296376,-6.455798
55.932457,-3.459549,-3.034491,-1.389598
55.962425,-1.098611,-2.115419,-1.313561
55.992393,-0.247329,-5.627639,-0.682927
56.032354,-3.071453,-7.276109,0.490672
56.062353,-2.959043,-3.99147,1.307079
56.092321,-1.965156,1.937574,3.864163
56.132299,-3.278066,2.125274,7.633269
56.162298,-2.27833,1.656429,8.754445
56.192266,0.081926,3.605598,9.813721
56.232244,-1.815455,1.63733,10.37977
56.262243,-0.776581,1.279075,9.145749
56.292211,-0.480988,1.079058,7.821862
56.332189,-0.844574,5.00821,1.40402
56.362188,-3.113511,1.89591,-5.944715
56.392157,-4.034699,1.732105,-10.05362
56.432135,-2.580969,2.731719,-11.621171
56.462133,-0.420197,2.671693,-8.272669
56.492102,-0.919212,-0.962798,-7.446968
56.53208,-1.841807,-6.713342,-9.796713
56.562048,-2.375663,-6.570145,-6.895599
56.592047,-1.972167,-1.52124,-1.686501
56.632025,-1.574722,-2.766266,-1.546054
56.661993,-1.207753,-3.846862,-1.578403
56.691992,-2.329609,-4.225226,-0.569878
56.73197,-1.60881,-3.014602,-0.441063
56.761938,-1.786896,-0.088168,-1.620384
56.791937,-5.088407,1.818815,4.118098
56.831915,-3.087748,4.765015,6.520186
56.861883,-1.379253,3.906737,7.916617
56.891882,-1.124644,3.153754,8.62698
56.93186,-3.187893,-0.381765,11.502229
56.961828,-2.845461,2.353005,9.643052
56.991827,-1.713224,6.327232,9.876908
57.031753,-1.969086,4.198897,2.262183
57.061721,-2.772317,-0.858733,-3.365971
57.091689,-1.565849,0.510443,-8.461349
57.131667,-1.178561,2.701432,-10.176972
57.161666,-0.359441,0.090115,-12.42866
57.201644,-0.743024,-2.755976,-13.319378
57.231613,-1.702014,-2.177885,-9.32582
57.261611,-2.678929,-0.344189,-2.780467
57.29158,-2.504781,-2.472013,-0.232155
57.331558,-1.107923,-4.271661,-3.097924
57.361556,1.256826,-3.356607,-0.376521
57.391525,-0.876635,-5.098136,1.355017
57.431503,-5.309867,-5.14174,0.98738
57.461501,-3.679476,0.989764,4.397028
57.49147,-3.48527,3.346517,8.063683
57.531448,-1.702982,0.95648,8.539959
57.561447,-0.525642,1.669324,8.536632
57.601425,-1.604464,0.25042,9.823641
57.631393,-1.94473,1.93181,8.021996
57.661361,-1.108565,2.850657,8.504358
57.69136,-0.272907,3.685098,4.691847
57.741317,-3.678036,0.693142,-5.368314
57.761306,-3.353687,2.034211,-8.556708
57.791305,-2.508139,1.539759,-10.413712
57.831283,-1.094113,-0.965398,-8.655589
57.861251,0.263186,-0.957137,-8.855176
57.89125,1.135128,-0.715168,-12.936522
57.931228,-1.896081,-2.095035,-6.027201
57.961196,-2.06115,-2.749814,0.221868
57.991195,-2.135967,-2.208814,-0.799374
58.031128,0.211706,-5.768562,-1.504691
58.061096,-0.293156,-9.595067,-0.516452
58.091095,-0.678438,-9.348584,0.165445
58.131043,-3.918456,2.836148,-0.859243
58.161041,-5.25374,6.530749,5.644305
58.19101,-3.111721,4.603296,8.652748
58.230988,-2.45889,-0.28184,8.847817
58.260987,-3.337668,0.049543,10.177153
58.290955,-1.672331,2.264595,10.738021
58.3909,-2.729176,0.253373,-2.106254
58.40091,-2.792941,0.147533,-3.901391
58.430878,-2.500476,2.897077,-8.89643
58.460877,-2.832933,3.876567,-11.168603
58.500855,-1.078589,2.168165,-9.776732
58.530823,-0.742648,0.147903,-8.961337
58.570801,-2.970894,-1.945484,-12.346685
58.59079,-2.298306,-2.407276,-6.208238
58.630768,-2.78031,-2.265216,-0.921248
58.660736,-3.360115,-3.440304,-0.126301
58.690735,-1.496724,-4.713563,-0.852443
58.730713,0.309826,-6.232949,0.464124
58.760681,-0.504956,-4.842807,0.463572
58.800659,-0.712856,-4.573843,-0.310628
58.830658,-3.323516,2.340758,2.019059
58.860626,-3.297737,5.826878,6.796074
58.900604,1.038806,4.387733,7.735347
58.970581,-2.236221,-0.842553,9.887587
59.00055,-0.639141,3.177648,9.418784
59.030538,-0.124536,3.979131,8.613127
59.060507,-0.895283,2.983148,0.561846
59.100485,-3.560097,1.300918,-5.809786
59.130483,-2.257667,2.128314,-9.330427
59.160452,-1.802354,0.555346,-9.115313
59.20043,-1.215222,0.580474,-7.956079
59.230398,-0.610275,1.197034,-9.530992
59.260397,-1.213236,0.175128,-11.622423
59.300375,-2.172093,-0.083943,-0.811873
59.330343,-3.651758,-1.564956,-0.209118
59.360342,-1.754445,-3.360528,-3.118225
59.40032,-1.330846,-6.484883,-2.140387
59.430288,-2.65987,-7.276953,-0.487612
59.460287,-1.769629,-7.946634,0.16207
59.500265,-3.077802,0.127764,3.229999
59.530233,-4.655662,4.432329,5.438023
59.560232,-2.473331,4.720708,6.953383
59.60021,-2.262328,0.292008,8.984302
59.630178,-4.859763,0.338266,9.950895
59.660177,-1.495802,5.200527,10.341737
59.700124,-0.24518,4.579202,9.540514
59.730123,-1.177178,4.176365,3.672375
59.760092,-2.04158,2.706802,-2.032422
59.80007,-3.099982,0.401957,-8.686702
59.830068,-3.336648,-0.292767,-10.859412
59.860037,-1.555428,0.381606,-10.561794
59.900015,-0.181568,-2.204873,-9.160177
59.930013,0.017946,-4.798772,-11.673097
59.959982,-1.034958,-4.722541,-7.34566
59.99996,-2.000319,-2.730653,-1.605828
60.029915,0.847255,1.172982,-2.422028
60.059884,0.468537,-2.887496,-2.653015
60.099862,-3.017852,-10.051849,0.02154
60.129861,-2.328461,-3.912506,-0.422889
60.159829,-3.252389,-1.889071,1.030571
60.199807,-5.067428,5.641003,5.959266
60.229774,-1.138973,6.51403,9.093653
60.259773,-1.365579,0.142711,9.545787
60.299752,-3.89345,-1.204749,11.378963
60.32972,-1.54189,2.82414,10.711777
60.359718,-0.394344,4.231079,10.374886
60.399697,-1.594033,2.966132,5.090687
60.429665,-1.890635,-0.533244,-3.33916
60.459663,-2.551866,-0.278324,-9.993462
60.499642,-1.933898,2.397749,-12.797735
60.52961,-0.652378,2.510398,-10.241393
60.559608,-0.809737,1.514633,-9.19946
60.599587,-1.869424,-2.887444,-10.475859
60.629555,-2.375978,-2.62228,-5.544859
