time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
20.336528,-2.45865,3.254063,5.774931
20.366527,-3.196429,0.009579,5.480094
20.396495,-4.700062,-2.453323,4.196979
20.436473,-4.374291,-1.545253,0.409145
20.466472,-2.695183,0.619174,-3.848928
20.49644,-2.009556,2.603981,-4.953456
20.536418,1.173876,3.541248,-4.088507
20.566417,-0.521093,-0.253549,-5.443796
20.596336,-0.72464,-4.373572,-5.253972
20.636314,1.548875,-7.018554,-3.229698
20.666313,-0.165663,-7.1461,1.577602
20.696281,1.160684,-4.219589,1.822489
20.73629,2.64757,-1.071443,1.534689
20.766258,3.532473,-0.81483,1.171594
20.796257,4.321436,-1.881768,0.551199
20.836235,1.967743,-3.771339,-0.511759
20.866203,-0.74664,-1.723604,-0.070432
20.896202,-1.079878,3.312809,1.454277
20.93618,-1.558481,5.580807,2.059699
20.966148,-0.61116,5.54555,1.50964
20.996147,-0.349845,4.793205,3.543706
21.036125,-2.798918,-1.49388,5.467807
21.066093,-5.552793,-4.761081,4.150706
21.096092,-5.607065,-2.994398,2.165504
21.13607,-2.746795,2.856051,-1.719227
21.166038,-1.96927,5.295414,-2.551396
21.196037,0.478358,5.513883,-2.350063
21.236015,-0.320256,0.141575,-4.081454
21.266014,-1.895839,-4.761532,-3.588029
21.295982,0.703185,-5.245979,-4.418018
21.33596,1.531023,-5.466222,-1.947336
